"ID","Run","anxious","peppy","peeved","happy","tired","relaxed","sad","calm","exhausted","irritated"
"sub-DT10LF16","3",1,1,3,1,5,4,1,3,5,4
"sub-DTINTZ10","2",1,5,3,5,3,4,3,5,3,1
"sub-DTINTZ10","3",1,4,1,5,3,5,2,5,3,1
"sub-EA06AN13","2",1,1,1,3,4,4,2,5,4,2
"sub-EA06AN13","3",2,1,1,1,5,4,1,4,5,2
"sub-EA06ER02","2",1,4,1,4,3,3,1,5,2,1
"sub-EA06ER02","3",1,4,1,4,3,5,1,4,1,1
"sub-EA08AS23","2",2,1,2,1,2,5,4,5,3,2
"sub-EA08AS23","3",2,1,3,2,3,5,4,4,3,2
"sub-EB08IN08","2",1,3,1,3,5,5,1,5,5,1
"sub-EB08IN08","3",1,3,1,2,4,5,1,5,4,1
"sub-EE05RD18","2",1,5,4,4,2,3,1,3,2,4
"sub-EE05RD18","3",1,3,1,3,4,4,1,4,4,2
"sub-EE09NG15","2",1,2,4,1,2,1,3,2,1,4
"sub-EE09NG15","3",1,1,6,1,4,2,4,2,3,5
"sub-EH05EJ27","2",1,1,2,4,1,5,1,5,1,1
"sub-EH05EJ27","3",1,1,1,4,1,4,1,5,1,1
"sub-EI04AN16","2",1,5,1,4,3,6,1,6,3,1
"sub-EI04AN16","3",1,4,1,5,3,5,2,5,3,1
"sub-EK05AN14","2",1,4,1,5,4,5,1,5,3,1
"sub-EK05AN14","3",1,4,1,5,3,6,1,6,3,2
"sub-EK06ER26","2",1,3,1,5,5,6,1,6,4,1
"sub-EK06ER26","3",2,4,2,4,5,5,3,6,5,1
"sub-EK07CH24","2",1,5,1,4,2,5,1,5,1,1
"sub-EK07CH24","3",1,4,1,4,3,5,1,5,1,1
"sub-EK08RT09","2",1,4,1,5,2,6,1,7,2,1
"sub-EK08RT09","3",2,3,2,5,2,6,1,6,2,1
"sub-EL03ER14","2",1,3,1,4,4,6,3,7,1,2
"sub-EL03ER14","3",1,4,1,4,5,6,2,6,4,1
"sub-EL03ER22","2",2,3,2,4,4,4,3,5,4,2
"sub-EL03ER22","3",2,3,2,4,3,6,2,6,3,2
"sub-EL04AM03","2",2,3,1,5,4,4,2,3,4,1
"sub-EL04AM03","3",1,4,1,4,5,4,1,4,5,2
"sub-EL04ND25","2",1,3,1,2,4,3,1,6,2,1
"sub-EL04ND25","3",1,2,1,2,5,6,1,6,2,1
"sub-EL04NS07","2",1,4,1,4,4,5,1,5,4,1
"sub-EL04NS07","3",1,1,1,2,7,5,1,6,6,1
"sub-EL04RS28","2",1,4,1,6,3,6,1,6,4,1
"sub-EL04RS28","3",1,4,2,5,4,6,1,6,4,1
"sub-EL05EL12","2",1,2,1,6,1,4,1,6,1,1
"sub-EL05EL12","3",1,2,2,6,1,6,1,5,1,1
"sub-EL05JO26","2",1,4,1,4,3,5,1,6,2,1
"sub-EL05JO26","3",1,4,1,4,3,4,1,5,2,1
"sub-EL05KE15","2",1,3,1,4,2,5,1,5,2,2
"sub-EL05KE15","3",1,3,1,4,3,5,1,5,3,2
"sub-EL05NK07","2",1,1,1,5,5,5,1,5,1,1
"sub-EL05NK07","3",1,1,1,5,6,5,1,5,2,1
"sub-EL06EL11","2",1,5,2,6,4,5,1,5,4,1
"sub-EL06EL11","3",1,5,3,6,4,3,2,3,5,2
"sub-EL06ER17","2",1,3,4,4,4,3,1,4,3,2
"sub-EL06ER17","3",1,3,4,3,6,4,1,5,4,2
"sub-EL06KO12","2",1,2,1,4,5,6,1,6,2,1
"sub-EL06KO12","3",1,2,1,5,6,7,1,6,3,1
"sub-EL06LD17","2",1,4,1,2,4,5,1,5,4,1
"sub-EL06LD17","3",1,2,3,2,4,1,1,5,4,1
"sub-EL06NG11","2",1,5,1,5,2,4,1,6,2,1
"sub-EL06NG11","3",1,5,2,5,2,5,1,6,1,1
"sub-EL06ST21","2",1,4,1,4,3,6,1,6,1,1
"sub-EL06ST21","3",1,4,1,4,3,6,1,6,1,1
"sub-EL06ZI07","2",1,3,1,3,2,4,1,4,1,1
"sub-EL06ZI07","3",1,3,1,3,2,5,1,5,1,1
"sub-EL07AS06","2",3,3,2,5,5,5,2,6,3,2
"sub-EL07AS06","3",3,2,4,5,5,4,3,5,6,1
"sub-EL07EL14","2",1,4,1,4,2,5,1,7,2,1
"sub-EL07EL14","3",1,2,1,3,2,5,1,6,2,1
"sub-EL07EL18","2",1,3,1,4,2,6,1,6,2,1
"sub-EL07EL18","3",1,3,1,4,2,5,1,6,2,1
"sub-EL07ER11","2",1,5,1,4,2,6,1,6,1,1
"sub-EL07ER11","3",1,4,1,5,2,6,1,6,2,1
"sub-EL07ER12","2",1,4,4,5,5,4,1,5,5,2
"sub-EL07ER12","3",1,3,3,5,6,5,1,5,4,3
"sub-EL07OS14","2",1,1,1,5,2,6,1,6,2,1
"sub-EL07OS14","3",1,1,1,4,3,5,1,4,2,1
"sub-EL09PH03","2",1,3,1,5,2,1,1,7,1,1
"sub-EL09PH03","3",1,4,3,5,1,4,1,5,2,1
"sub-EM05AR01","2",1,7,1,7,1,7,1,6,1,1
"sub-EM05AR01","3",1,6,1,7,2,7,1,6,1,1
"sub-EN03EL10","2",1,5,1,2,2,4,2,4,2,1
"sub-EN03EL10","3",1,4,1,3,1,5,2,5,2,1
"sub-EN03RL27","2",1,4,1,5,2,5,4,6,2,1
"sub-EN03RL27","3",1,4,2,4,2,5,3,6,2,2
"sub-EN04AN25","2",1,3,1,3,4,4,4,5,5,5
"sub-EN04AN25","3",1,3,1,2,5,4,5,4,5,5
"sub-EN04AT01","2",1,1,1,3,4,6,1,6,3,1
"sub-EN04AT01","3",1,1,1,4,4,5,1,6,3,1
"sub-EN04ER01","2",1,2,2,3,1,2,2,3,4,4
"sub-EN04ER01","3",1,2,4,2,2,2,2,2,3,3
"sub-EN04ER14","2",2,3,1,4,3,6,2,6,3,1
"sub-EN04ER14","3",2,2,2,4,3,5,2,5,2,2
"sub-EN04ND23","2",1,1,1,4,4,5,1,6,2,1
"sub-EN04ND23","3",1,1,1,3,5,6,2,7,3,1
"sub-EN05AN02","2",1,4,1,4,3,5,2,5,3,1
"sub-EN05AN02","3",1,3,2,3,4,5,1,5,4,1
"sub-EN05AN14","2",1,4,1,5,2,5,1,5,1,1
"sub-EN05AN14","3",1,4,1,5,2,5,1,5,1,1
"sub-EN05AS10","2",1,3,1,4,1,6,1,6,1,1
"sub-EN05AS10","3",1,3,1,3,3,5,1,5,3,2
"sub-EN05ED14","2",1,4,2,5,1,4,1,4,1,1
"sub-EN05ED14","3",1,4,2,5,1,4,1,4,2,1
"sub-EN05EL30","2",1,3,1,5,6,6,2,5,3,1
"sub-EN05EL30","3",1,6,3,6,2,4,2,3,2,3
"sub-EN05ER08","2",2,2,2,3,5,4,3,4,3,2
"sub-EN05ER08","3",1,2,3,3,5,4,4,4,3,3
"sub-EN05IN18","2",4,1,4,3,6,6,4,7,5,3
"sub-EN05IN18","3",2,2,3,4,6,5,5,6,6,4
"sub-EN05KE12","2",1,4,2,5,1,5,1,5,1,1
"sub-EN05KE12","3",1,4,1,5,1,5,1,5,1,1
"sub-EN05KT02","2",1,3,1,1,4,2,1,2,5,2
"sub-EN05KT02","3",1,2,1,3,4,3,1,2,4,1
"sub-EN05LI05","2",1,4,1,4,4,4,3,4,4,3
"sub-EN05LI05","3",1,5,3,2,2,3,5,3,3,3
"sub-EN05NN13","2",2,4,2,3,3,4,2,4,2,2
"sub-EN05NN13","3",3,2,2,3,3,3,2,3,3,2
"sub-EN05RG10","2",1,2,1,3,4,4,3,4,4,2
"sub-EN05RG10","3",1,3,1,3,4,4,3,4,4,1
"sub-EN05RT14","2",1,4,1,4,5,5,1,6,4,1
"sub-EN05RT14","3",1,4,1,4,4,5,1,5,3,1
"sub-EN05RT17","2",1,4,2,5,4,4,2,4,4,1
"sub-EN05RT17","3",1,3,1,6,5,5,1,5,5,1
"sub-EN05US05","2",1,3,1,3,4,4,2,5,4,1
"sub-EN05US05","3",1,3,2,3,4,5,2,6,4,1
"sub-EN06AF24","2",2,3,2,5,4,5,2,5,2,2
"sub-EN06AF24","3",2,4,1,4,4,5,2,5,4,2
"sub-EN06AN21","2",1,1,1,5,5,5,1,6,2,1
"sub-EN06AN21","3",1,1,4,4,5,4,2,5,2,2
"sub-EN06AS08","2",1,1,1,4,5,6,2,6,3,1
"sub-EN06AS08","3",1,2,1,4,6,6,2,6,4,1
"sub-EN06DO11","2",1,4,1,4,2,5,1,5,3,1
"sub-EN06DO11","3",1,4,3,5,3,5,1,5,3,2
"sub-EN06EF20","2",1,1,2,4,4,5,1,5,1,1
"sub-EN06EF20","3",1,1,1,3,4,5,1,5,2,1
"sub-EN06RS06","2",1,4,1,4,4,5,1,5,4,1
"sub-EN06RS06","3",1,3,1,4,5,6,1,6,5,1
"sub-EN06RT15","2",1,3,1,4,5,4,1,5,3,1
"sub-EN06RT15","3",1,2,1,3,7,3,1,5,2,1
"sub-EN07AN07","2",3,3,1,3,4,4,1,6,4,1
"sub-EN07AN07","3",1,1,1,1,3,4,1,6,3,1
"sub-EN07AS26","2",1,3,1,5,5,3,2,3,4,1
"sub-EN07AS26","3",1,3,2,4,5,3,2,3,6,1
"sub-EN07LI11","2",1,4,1,4,3,4,2,4,3,1
"sub-EN07LI11","3",2,3,2,3,5,4,2,4,3,2
"sub-EN08CH27","2",1,3,2,4,5,4,1,6,4,2
"sub-EN08CH27","3",1,4,2,5,4,5,1,5,4,1
"sub-EP05EN09","2",1,3,1,4,2,5,1,6,1,1
"sub-EP05EN09","3",1,3,1,4,3,6,1,6,2,1
"sub-ER03ER09","2",1,3,1,3,5,5,1,5,3,4
"sub-ER03ER09","3",1,4,1,4,5,6,1,6,1,2
"sub-ER03LF17","2",1,4,2,5,6,5,1,5,4,1
"sub-ER03LF17","3",1,4,2,4,5,4,1,6,3,1
"sub-ER03US13","2",1,5,3,5,4,4,1,4,3,1
"sub-ER03US13","3",1,5,2,5,5,4,1,5,5,1
"sub-ER04AS03","2",1,3,1,3,6,5,1,6,4,1
"sub-ER04AS03","3",1,3,1,3,6,5,1,6,4,1
"sub-ER04CH03","2",1,4,4,6,2,6,2,5,2,2
"sub-ER04CH03","3",1,3,3,6,2,6,2,6,3,2
"sub-ER04EN19","2",1,1,1,5,4,6,3,6,1,1
"sub-ER04EN19","3",1,1,3,6,5,7,2,7,1,2
"sub-ER04ER12","2",1,4,1,4,3,6,1,6,1,1
"sub-ER04ER12","3",1,3,1,4,4,6,1,6,1,1
"sub-ER04ER13","2",1,4,1,4,2,6,1,7,3,1
"sub-ER04ER13","3",1,3,1,4,2,6,1,6,3,1
"sub-ER04IK19","2",1,3,1,5,3,5,1,5,1,1
"sub-ER04IK19","3",1,3,1,4,3,5,1,6,1,1
"sub-ER04ND09","2",1,4,1,4,4,5,1,5,2,1
"sub-ER04ND09","3",1,4,1,4,2,4,4,1,2,1
"sub-ER04NK22","2",1,5,2,4,1,3,1,2,2,1
"sub-ER04NK22","3",1,2,2,4,3,5,2,5,2,2
"sub-ER04NN05","2",1,4,1,4,3,5,1,4,2,1
"sub-ER04NN05","3",1,4,1,4,2,4,1,5,2,1
"sub-ER04PH29","2",1,3,2,5,2,6,2,6,2,2
"sub-ER04PH29","3",1,3,1,5,2,7,2,6,2,2
"sub-ER04RT06","2",2,3,2,5,4,5,2,5,4,2
"sub-ER04RT06","3",2,4,2,6,5,5,3,5,4,2
"sub-ER04RT24","2",1,5,1,4,1,4,1,4,2,1
"sub-ER04RT24","3",1,4,1,4,1,4,1,4,2,1
"sub-ER04ST03","2",1,5,1,6,2,5,2,5,2,2
"sub-ER04ST03","3",1,5,1,6,2,5,1,5,2,1
"sub-ER05AN13","2",1,4,1,3,2,4,1,5,1,1
"sub-ER05AN13","3",1,4,5,2,1,1,4,1,1,5
"sub-ER05AN13X","2",2,4,1,6,2,6,2,7,2,1
"sub-ER05AN13X","3",2,5,1,5,3,5,2,6,3,1
"sub-ER05AN15","2",1,3,1,4,5,5,1,4,4,2
"sub-ER05AN15","3",1,3,1,4,6,4,1,2,4,1
"sub-ER05AR27","2",3,4,1,5,1,4,1,5,2,1
"sub-ER05AR27","3",2,4,3,3,2,2,3,4,3,3
"sub-ER05AS09","2",1,2,1,4,3,7,1,7,1,1
"sub-ER05AS09","3",1,1,1,3,4,7,1,7,2,1
"sub-ER05AS20","2",1,4,2,4,1,4,1,3,2,1
"sub-ER05AS20","3",1,4,1,4,2,2,1,1,3,1
"sub-ER05AV01","2",1,1,1,2,4,5,1,7,4,1
"sub-ER05AV01","3",1,1,1,1,3,6,1,7,4,1
"sub-ER05CH23","2",2,6,2,6,3,5,3,6,2,1
"sub-ER05CH23","3",2,6,4,5,2,5,3,5,2,2
"sub-ER05EJ22","2",1,1,1,4,4,5,1,6,2,1
"sub-ER05EJ22","3",1,1,1,4,2,7,1,7,2,1
"sub-ER05EL09","2",1,2,1,2,5,3,1,5,4,1
"sub-ER05EL09","3",1,2,1,2,7,5,1,5,7,1
"sub-ER05EL26","2",1,4,5,4,4,4,1,4,4,5
"sub-ER05EL26","3",1,3,5,5,4,3,4,4,5,5
"sub-ER05ER03","2",1,5,1,4,4,4,1,3,4,1
"sub-ER05ER03","3",1,2,1,3,5,5,2,5,6,1
"sub-ER05ER07","2",1,4,1,5,1,5,1,7,2,1
"sub-ER05ER07","3",1,4,1,5,2,6,1,7,2,1
"sub-ER05ET17","2",1,1,2,5,7,4,1,3,5,1
"sub-ER05ET17","3",1,1,5,6,7,3,1,5,6,1
"sub-ER05IM12","2",1,1,2,1,5,2,1,6,1,2
"sub-ER05IM12","3",1,1,2,1,5,2,1,4,2,2
"sub-ER05IM29","2",1,5,1,7,3,5,1,3,3,1
"sub-ER05IM29","3",1,5,1,7,4,6,1,5,4,1
"sub-ER05LF22","2",1,4,1,5,2,5,1,5,2,1
"sub-ER05LF22","3",1,4,1,5,2,5,1,5,3,1
"sub-ER05LI22","2",2,3,1,4,4,4,2,5,4,1
"sub-ER05LI22","3",2,3,1,4,4,5,1,5,3,1
"sub-ER05LM21","2",1,3,1,3,4,4,3,5,5,2
"sub-ER05LM21","3",1,2,1,3,5,3,2,3,2,1
"sub-ER05MA17","2",2,1,1,5,3,3,1,4,4,2
"sub-ER05MA17","3",2,2,1,4,3,4,2,4,4,2
"sub-ER05NG11","2",1,4,1,5,4,5,1,5,3,1
"sub-ER05NG11","3",1,4,1,5,5,5,1,5,2,1
"sub-ER05NS02","2",2,4,1,4,4,2,1,4,4,1
"sub-ER05NS02","3",1,4,2,4,3,3,2,4,5,3
"sub-ER05NS25","2",1,3,1,5,6,5,2,5,5,2
"sub-ER05NS25","3",1,3,1,5,5,5,2,5,5,2
"sub-ER05RD12","2",2,4,1,5,2,5,1,5,1,1
"sub-ER05RD12","3",1,4,1,4,1,5,1,5,1,1
"sub-ER05RD23","2",5,1,4,2,7,3,5,3,7,5
"sub-ER05RD23","3",2,1,2,3,6,3,4,5,6,3
"sub-ER05RG02","2",1,1,1,2,4,5,2,5,2,1
"sub-ER05RG02","3",1,1,1,2,4,5,2,5,2,2
"sub-ER05RI09","2",1,4,2,5,3,4,1,4,2,1
"sub-ER05RI09","3",1,4,1,4,3,5,1,5,2,1
"sub-ER05RK06","2",1,4,2,5,4,4,2,6,2,1
"sub-ER05RK06","3",1,4,4,5,4,4,4,5,3,4
"sub-ER05RT01","2",1,4,2,4,4,5,3,5,4,1
"sub-ER05RT01","3",1,3,2,4,4,4,4,5,5,2
"sub-ER05RT24","2",1,4,3,5,2,4,1,5,3,1
"sub-ER05RT24","3",1,3,1,5,2,5,1,5,3,1
"sub-ER05TO22","2",2,5,2,4,3,5,1,4,2,1
"sub-ER05TO22","3",1,4,3,4,2,5,1,4,2,1
"sub-ER05US21","2",1,4,1,5,4,5,1,7,4,1
"sub-ER05US21","3",1,4,1,5,4,5,1,6,5,2
"sub-ER06AN07","2",2,4,3,3,4,2,2,2,6,5
"sub-ER06AN07","3",2,5,3,4,3,3,3,2,3,5
"sub-ER06AN08","2",1,1,1,1,6,6,1,6,4,1
"sub-ER06AN08","3",1,1,1,1,6,6,4,6,5,2
"sub-ER06AN28","2",1,2,1,2,3,3,1,4,1,1
"sub-ER06AN28","3",1,2,1,3,4,5,2,6,4,2
"sub-ER06AS06","2",1,1,3,1,2,1,1,3,2,4
"sub-ER06AS06","3",1,1,2,1,2,4,1,3,2,1
"sub-ER06AS24","2",1,1,1,4,5,3,1,5,5,1
"sub-ER06AS24","3",1,1,1,3,5,4,2,1,5,1
"sub-ER06AT23","2",1,4,1,5,2,5,1,5,3,1
"sub-ER06AT23","3",1,4,1,5,3,5,1,5,3,1
"sub-ER06AY28","2",1,4,1,6,4,7,1,7,2,1
"sub-ER06AY28","3",1,4,1,5,5,7,1,7,4,1
"sub-ER06CA28","2",1,1,1,3,5,6,4,6,5,2
"sub-ER06CA28","3",1,1,2,6,5,2,7,5,5,1
"sub-ER06CH10","2",1,4,1,4,3,5,1,2,2,1
"sub-ER06CH10","3",1,3,1,3,4,5,1,7,2,1
"sub-ER06CH24","2",1,3,1,4,4,4,2,5,4,2
"sub-ER06CH24","3",1,3,1,3,5,5,2,5,4,2
"sub-ER06CH24X","2",1,3,2,4,4,3,2,6,2,2
"sub-ER06CH24X","3",1,3,1,4,4,5,2,6,3,2
"sub-ER06ED02","2",1,3,2,4,3,5,2,6,3,2
"sub-ER06ED02","3",2,3,1,4,4,5,2,5,5,2
"sub-ER06EF14","2",1,1,1,2,3,4,1,5,1,1
"sub-ER06EF14","3",1,1,1,2,3,3,1,4,1,2
"sub-ER06EL06","2",1,3,1,6,2,6,1,6,2,1
"sub-ER06EL06","3",1,4,1,6,1,3,1,3,3,1
"sub-ER06EL17","2",1,2,1,4,4,5,1,5,4,1
"sub-ER06EL17","3",1,2,4,4,4,4,4,5,4,4
"sub-ER06EN03","2",2,4,1,4,2,5,1,6,2,1
"sub-ER06EN03","3",1,3,1,4,4,6,1,6,3,1
"sub-ER06EN27","2",5,2,4,4,5,6,4,6,6,3
"sub-ER06EN27","3",1,3,3,4,5,5,5,6,4,2
"sub-ER06EN29","2",2,2,2,3,4,4,4,4,4,1
"sub-ER06EN29","3",1,1,1,2,5,5,3,5,4,1
"sub-ER06ER15","2",1,6,1,7,1,6,1,6,2,1
"sub-ER06ER15","3",1,6,1,7,2,6,1,5,2,1
"sub-ER06ER16","2",1,4,1,5,2,5,1,5,2,1
"sub-ER06ER16","3",1,4,1,5,1,4,1,4,2,1
"sub-ER06ER20","2",2,3,3,3,4,4,3,5,3,4
"sub-ER06ER20","3",2,2,5,2,5,3,2,4,2,5
"sub-ER06ER24","2",1,5,1,5,4,4,1,5,3,1
"sub-ER06ER24","3",1,4,1,5,4,3,1,5,4,1
"sub-ER06ET15","2",1,1,1,4,5,5,1,6,2,1
"sub-ER06ET15","3",1,1,3,3,6,3,1,4,3,2
"sub-ER06FL20","2",1,3,1,4,5,5,1,6,4,1
"sub-ER06FL20","3",1,3,1,4,6,5,1,6,6,1
"sub-ER06IM15","2",1,2,1,4,4,5,2,5,5,1
"sub-ER06IM15","3",3,2,1,4,4,4,1,4,6,1
"sub-ER06IN09","2",1,4,3,4,4,3,1,5,5,1
"sub-ER06IN09","3",1,3,1,3,5,4,2,5,5,1
"sub-ER06IS22","2",1,3,1,4,5,6,1,6,2,1
"sub-ER06IS22","3",2,3,1,3,5,6,1,6,3,1
"sub-ER06KR20","2",2,1,4,2,5,4,4,4,5,5
"sub-ER06KR20","3",1,1,3,2,6,3,4,3,5,4
"sub-ER06LD25","2",1,4,1,5,2,5,1,5,2,1
"sub-ER06LD25","3",1,4,1,5,2,5,1,5,2,1
"sub-ER06LF30","2",1,3,1,3,3,4,1,5,2,1
"sub-ER06LF30","3",1,2,1,3,3,4,1,5,3,1
"sub-ER06LS23","2",3,3,2,4,5,4,2,5,4,2
"sub-ER06LS23","3",2,4,2,5,5,4,2,5,4,1
"sub-ER06NG02","2",1,4,1,4,6,5,1,7,5,1
"sub-ER06NG02","3",1,4,1,5,6,7,1,7,5,1
"sub-ER06NK09","2",1,1,1,4,4,6,1,6,3,1
"sub-ER06NK09","3",1,1,1,3,3,4,1,6,1,1
"sub-ER06NS08","2",1,6,1,7,1,5,1,7,2,1
"sub-ER06NS08","3",1,5,1,6,2,5,1,6,1,1
"sub-ER06NS19","2",3,4,3,3,4,3,2,4,4,4
"sub-ER06NS19","3",3,2,4,3,6,4,3,3,4,4
"sub-ER06NS25","2",1,4,1,5,2,6,1,6,1,1
"sub-ER06NS25","3",1,5,1,5,1,6,1,6,1,1
"sub-ER06NS30","2",1,3,1,4,4,4,1,5,3,1
"sub-ER06NS30","3",1,1,1,4,5,5,1,5,4,1
"sub-ER06OR21","2",1,2,2,3,4,5,3,5,4,2
"sub-ER06OR21","3",1,2,2,2,5,4,4,5,5,2
"sub-ER06RC02","2",1,4,2,5,3,5,1,5,2,2
"sub-ER06RC02","3",1,3,1,5,4,5,3,5,3,2
"sub-ER06RC19","2",1,4,3,2,1,3,1,4,1,1
"sub-ER06RC19","3",1,2,1,2,5,5,1,5,2,1
"sub-ER06RD28","2",2,4,2,4,4,3,2,5,4,3
"sub-ER06RD28","3",2,3,2,4,5,5,3,5,4,2
"sub-ER06RT09","2",1,3,1,4,2,5,1,4,2,1
"sub-ER06RT09","3",1,4,1,4,4,4,2,4,4,1
"sub-ER06US21","2",1,3,1,3,4,5,1,5,3,2
"sub-ER06US21","3",1,3,2,3,4,5,1,5,2,1
"sub-ER06US21X","2",1,4,1,4,2,4,1,4,1,1
"sub-ER06US21X","3",1,3,1,4,2,5,1,5,1,1
"sub-ER06US24","2",1,3,1,4,5,6,4,5,4,1
"sub-ER06US24","3",1,2,4,4,6,6,4,6,5,2
"sub-ER06WE18","2",1,4,1,4,1,5,1,5,1,1
"sub-ER06WE18","3",1,4,1,4,1,5,1,5,1,1
"sub-ER06WE24","2",1,3,1,5,1,6,2,6,1,1
"sub-ER06WE24","3",1,3,1,5,3,5,2,6,2,1
"sub-ER06WE26","2",1,4,1,4,4,4,1,7,3,3
"sub-ER06WE26","3",1,4,2,5,3,5,1,6,3,2
"sub-ER07AN28","2",1,2,1,3,5,6,1,5,2,1
"sub-ER07AN28","3",1,3,2,4,5,6,1,6,2,1
"sub-ER07AN30","2",1,4,1,6,3,7,1,7,3,1
"sub-ER07AN30","3",1,4,1,6,4,7,1,7,3,1
"sub-ER07AS07","2",1,3,1,4,5,5,1,6,1,1
"sub-ER07AS07","3",1,2,1,3,5,5,1,5,1,1
"sub-ER07AS24","2",1,5,1,5,2,4,1,3,2,1
"sub-ER07AS24","3",1,4,1,4,4,5,1,6,3,1
"sub-ER07DO18","2",3,4,4,4,4,3,1,4,5,1
"sub-ER07DO18","3",1,5,2,4,5,5,1,3,5,1
"sub-ER07ED13","2",1,3,3,3,6,3,1,4,5,4
"sub-ER07ED13","3",1,2,3,3,6,3,1,5,5,3
"sub-ER07EF15","2",1,4,1,5,5,5,1,5,4,1
"sub-ER07EF15","3",1,4,1,5,5,5,1,4,5,1
"sub-ER07EL10","2",1,3,1,3,2,4,1,4,2,1
"sub-ER07EL10","3",1,3,1,4,2,3,1,4,2,1
"sub-ER07EN04","2",1,4,2,3,4,3,4,4,4,1
"sub-ER07EN04","3",1,4,1,3,4,4,3,4,3,1
"sub-ER07ER07","2",1,1,1,1,6,5,2,5,6,1
"sub-ER07ER07","3",1,1,1,1,7,5,2,5,6,2
"sub-ER07ER23","2",1,1,1,5,2,7,1,7,1,1
"sub-ER07ER23","3",1,1,2,6,1,7,1,6,1,1
"sub-ER07ER24","2",1,3,1,4,5,3,1,4,4,1
"sub-ER07ER24","3",1,3,1,4,5,3,1,3,5,1
"sub-ER07ER30","2",1,4,2,5,4,5,2,4,3,1
"sub-ER07ER30","3",1,4,3,3,4,3,1,5,3,2
"sub-ER07IM06","2",1,4,2,4,4,5,1,5,3,2
"sub-ER07IM06","3",1,3,2,4,4,5,1,5,4,1
"sub-ER07LF01","2",2,4,2,2,1,1,1,3,1,1
"sub-ER07LF01","3",2,3,3,1,2,2,2,2,1,3
"sub-ER07ND08","2",1,1,1,4,6,4,1,5,4,1
"sub-ER07ND08","3",1,2,1,4,6,4,1,4,4,1
"sub-ER07ND12","2",1,1,1,5,4,5,1,5,3,1
"sub-ER07ND12","3",1,1,1,5,4,5,1,5,3,1
"sub-ER07NE14","2",1,4,1,5,2,6,1,6,2,1
"sub-ER07NE14","3",1,5,1,6,2,6,1,6,2,1
"sub-ER07NO23","2",1,1,1,5,4,6,2,6,2,1
"sub-ER07NO23","3",1,1,1,6,4,5,1,5,2,1
"sub-ER07NS10","2",3,3,4,3,4,2,3,3,4,4
"sub-ER07NS10","3",2,2,3,3,4,3,3,3,4,4
"sub-ER07NS11","2",1,4,1,5,2,4,1,5,2,1
"sub-ER07NS11","3",1,4,1,5,2,4,1,5,2,1
"sub-ER07NZ17","2",1,3,1,4,4,5,1,5,3,1
"sub-ER07NZ17","3",1,3,1,4,5,5,1,6,4,1
"sub-ER07PH12","2",1,3,1,4,3,3,1,4,2,1
"sub-ER07PH12","3",1,2,1,4,5,3,1,4,5,1
"sub-ER07RC18","2",1,3,1,4,4,3,1,5,4,1
"sub-ER07RC18","3",1,3,1,4,4,4,1,5,4,1
"sub-ER07RE13","2",1,3,1,5,1,5,1,6,1,1
"sub-ER07RE13","3",1,3,1,4,1,6,2,6,1,1
"sub-ER07RL02","2",1,2,1,3,5,4,1,4,4,2
"sub-ER07RL02","3",1,3,3,3,4,4,3,4,3,2
"sub-ER07RT10","2",1,5,1,5,2,6,1,6,2,1
"sub-ER07RT10","3",2,5,1,6,4,6,2,3,4,1
"sub-ER07RT14","2",2,4,2,6,5,4,1,6,2,2
"sub-ER07RT14","3",2,4,2,5,5,6,1,5,4,2
"sub-ER07UA25","2",1,1,4,2,3,3,1,4,1,1
"sub-ER07UA25","3",1,1,1,3,2,1,1,3,2,1
"sub-ER07US19","2",1,1,1,2,2,4,1,5,1,1
"sub-ER07US19","3",1,2,1,1,3,5,1,5,1,1
"sub-ER08AH23","2",2,3,4,5,6,3,2,4,4,4
"sub-ER08AH23","3",2,3,3,3,6,3,2,3,2,2
"sub-ER08AS05","2",1,2,1,2,2,3,1,4,3,2
"sub-ER08AS05","3",1,3,1,1,1,2,1,2,1,2
"sub-ER08AS28","2",1,2,2,4,2,2,1,2,2,1
"sub-ER08AS28","3",1,2,1,2,4,4,1,3,4,1
"sub-ER08EL09","2",1,4,3,4,2,4,1,2,1,3
"sub-ER08EL09","3",1,3,3,3,3,3,2,2,3,4
"sub-ER08EN05","2",1,4,1,4,4,4,1,5,3,1
"sub-ER08EN05","3",1,4,2,4,4,5,1,5,2,1
"sub-ER08ER03","2",1,5,1,5,1,6,1,6,1,1
"sub-ER08ER03","3",1,5,1,5,1,6,1,7,2,1
"sub-ER08LF06","2",1,2,2,4,3,4,2,5,2,1
"sub-ER08LF06","3",1,1,2,4,2,5,2,5,2,1
"sub-ER08LF23","2",2,2,4,4,6,3,3,4,3,5
"sub-ER08LF23","3",2,3,2,4,5,4,2,5,5,3
"sub-ER08NE28","2",1,5,1,4,1,6,1,6,1,1
"sub-ER08NE28","3",1,4,1,4,1,6,1,6,2,1
"sub-ER08RD20","2",1,1,4,4,2,5,1,6,3,2
"sub-ER08RD20","3",1,1,2,5,2,6,1,6,2,1
"sub-ER08RT29","2",1,2,1,3,4,6,3,7,3,1
"sub-ER08RT29","3",1,4,2,3,4,6,1,7,3,1
"sub-ER08US03","2",1,1,2,4,3,2,1,5,2,1
"sub-ER08US03","3",1,2,1,3,2,2,1,1,3,1
"sub-ER09AS01","2",2,2,3,5,4,6,1,7,4,1
