"ID","IST_Fluid_Sum","IST_Crystallized_Sum","verbal","verbal 1","verbal 2","verbal 3","numerical","numerical 1","numerical 2","numerical 3","figural","figural 1","figural 2","figural 3","Item_161","Item_162","Item_163","Item_164","Item_165","Item_166","Item_167","Item_168","Item_169","Item_170","Item_171","Item_172","Item_173","Item_174","Item_175","Item_176","Item_177","Item_178","Item_179","Item_180","Item_204","Item_205","Item_206","Item_207","Item_208","Item_209","Item_210","Item_211","Item_212","Item_213","Item_214","Item_215","Item_216","Item_217","Item_218","Item_219","Item_220","Item_221","Item_222","Item_223","Item_224","Item_225","Item_226","Item_227","Item_228","Item_229","Item_230","Item_231","Item_232","Item_233","Item_234","Item_235","Item_236","Item_237","Item_238","Item_239","Item_240","Item_241","Item_242","Item_243","Item_244","Item_245","Item_246","Item_247","Item_248","Item_249","Item_250","Item_251","Item_252","Item_253","Item_254","Item_255","Item_256","Item_257","Item_258","Item_259","Item_260","Item_261","Item_262","Item_263","Item_264","Item_265","Item_266","Item_267","Item_268","Item_269","Item_270","Item_271","Item_272","Item_273","Item_274","Item_275","Item_276","Item_277","Item_278","Item_279","Item_280","Item_281","Item_282","Item_283","Item_284","Item_285","Item_286","Item_287"
"sub-AR07AN21",9,41,13,3,5,5,14,5,5,4,14,5,3,6,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,NA,NA,NA,NA,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0
"sub-AR07IM16",9,50,16,6,6,4,18,7,5,6,16,7,4,5,1,1,1,1,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0
"sub-AR07SA26",8,37,13,5,4,4,13,5,3,5,11,3,2,6,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,NA,NA,NA,NA,NA,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0
"sub-AR10IO04",14,51,16,5,5,6,14,7,2,5,21,5,8,8,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0
"sub-AS06AR20",13,48,15,5,6,4,14,6,5,3,19,6,5,8,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0
"sub-AS06FR30",9,45,13,5,3,5,14,6,3,5,18,7,4,7,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0
"sub-AT05LI18",14,63,22,7,9,6,19,6,6,7,22,7,6,9,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
"sub-AT06ED25",14,42,17,1,8,8,17,6,4,7,8,1,2,5,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,NA,0,NA,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0
"sub-AU05IN13",9,36,16,3,6,7,10,5,4,1,10,3,2,5,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,NA,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0
"sub-AU06EL20",9,51,16,5,4,7,17,4,5,8,18,5,6,7,1,1,0,1,1,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
"sub-AU07ND25",14,46,16,3,6,7,15,6,5,4,15,6,3,6,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"sub-AU09GE22",8,43,19,6,5,8,8,1,3,4,16,6,5,5,1,1,1,1,1,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,NA,0,1,0
"sub-AY05AN24",11,45,15,3,7,5,14,4,5,5,16,7,5,4,1,1,1,1,1,1,1,1,1,1,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0
"sub-AZ05AT02",10,48,17,5,7,5,14,6,4,4,17,6,5,6,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,NA,NA,NA,NA,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0
"sub-BE04NZ10",12,70,26,8,8,10,25,9,6,10,19,6,7,6,1,1,1,1,0,1,1,1,1,0,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1
"sub-BE05ED23",12,46,18,6,4,8,12,2,4,6,16,6,3,7,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,NA,NA,NA,NA,NA,0,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0
"sub-BE06IO12",8,64,24,6,8,10,18,6,4,8,22,7,7,8,1,1,1,1,1,1,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
"sub-BIRULD31",7,43,14,4,6,4,12,4,3,5,17,7,4,6,1,1,1,0,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,0
"sub-BL05RT22",13,55,21,5,7,9,17,5,5,7,17,6,4,7,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,NA,NA,NA,NA,NA,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"sub-BY08RD24",13,41,16,5,6,5,11,3,4,4,14,6,3,5,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0
"sub-CH04ER19",10,37,16,4,6,6,11,4,4,3,10,3,1,6,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,NA,NA,NA,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1
"sub-CH04OB30",9,47,20,7,7,6,11,4,3,4,16,6,5,5,1,1,1,1,1,1,1,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0
"sub-CH05AN22",5,41,14,6,4,4,11,4,3,4,16,5,5,6,1,1,0,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0
"sub-CH05EL08",16,62,17,6,6,5,24,8,6,10,21,6,8,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1
"sub-CH05ER25",7,41,14,4,5,5,14,4,6,4,13,7,2,4,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0
"sub-CH05NK28",14,76,27,9,9,9,23,7,7,9,26,9,8,9,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,0,NA,NA,NA,NA,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"sub-CH06IM14",10,43,16,5,7,4,9,3,3,3,18,5,6,7,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,NA,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0
"sub-CH06IN24",8,59,22,7,8,7,18,5,4,9,19,6,6,7,1,1,1,1,1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1
"sub-CH06LI22",13,50,15,7,4,4,16,6,6,4,19,7,5,7,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,NA,NA,NA,NA,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0
"sub-CH06ND30",9,44,17,6,5,6,15,6,4,5,12,5,3,4,1,1,1,1,1,1,1,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0
"sub-CH06NK10",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sub-CH06NK12",12,67,22,8,6,8,24,9,5,10,21,9,6,6,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
"sub-CH06RT03",10,63,18,7,6,5,21,7,5,9,24,8,8,8,1,1,1,1,1,1,NA,1,0,0,0,1,1,1,NA,0,0,NA,0,NA,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0
"sub-CH06UT07",5,32,12,2,5,5,8,4,2,2,12,4,3,5,1,1,0,0,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0
"sub-CH07AD15",8,25,12,5,3,4,6,3,2,1,7,5,1,1,1,0,1,1,1,1,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sub-CH07DO06",11,46,21,6,8,7,13,5,4,4,12,4,1,7,1,1,1,1,1,1,1,0,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1
"sub-CH07IM11",13,73,27,9,9,9,25,9,8,8,21,9,7,5,1,1,NA,1,1,1,1,1,1,1,0,1,1,1,0,1,NA,NA,NA,NA,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
"sub-CH07LF13",8,43,16,6,6,4,11,6,4,1,16,8,6,2,1,0,1,1,1,0,1,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0
"sub-CH07LF18",15,48,17,4,5,8,15,6,3,6,16,6,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,NA,NA,NA,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0
"sub-CH07NK17",12,43,14,3,5,6,15,5,6,4,14,5,4,5,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,NA,NA,NA,NA,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1
"sub-CH07RK18",10,43,18,6,6,6,13,5,4,4,12,3,3,6,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0
"sub-CH07US17",12,62,22,8,7,7,17,6,5,6,23,9,6,8,1,1,1,1,1,1,1,1,0,1,0,1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0
"sub-CH08LO21",13,61,18,7,6,5,24,7,7,10,19,5,7,7,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1
"sub-CH09AS13",13,43,18,5,6,7,14,6,3,5,11,5,1,5,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,NA,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0
"sub-CH09EN08",7,45,18,7,7,4,14,3,3,8,13,4,3,6,1,1,0,0,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0
"sub-CH09WE03",14,57,17,6,6,5,21,7,6,8,19,7,4,8,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0
"sub-CH10ER14",8,53,20,7,6,7,19,6,6,7,14,8,2,4,1,1,0,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0
"sub-CH10NG24",12,57,19,6,8,5,20,9,4,7,18,7,5,6,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0
"sub-CK04NS18",9,42,13,5,5,3,14,3,5,6,15,3,5,7,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0
"sub-CK05EN08",14,49,16,6,5,5,16,7,6,3,17,6,6,5,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,NA,1,NA,NA,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1
"sub-CK05EN28",8,48,15,5,5,5,16,6,6,4,17,7,4,6,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,NA,NA,NA,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0
"sub-CK05ER27",9,38,16,4,5,7,13,4,4,5,9,3,2,4,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
