"Onset","Duration","Participant","date_time","Order_Experimenter","Response_Mapping","Running","Trial","Event","ExperimenterPresence","Congruency","Target","Response","Accuracy","RT","RT_Condition","Post_Trial","Cutoff","TaskPerf"
129.4970034,0.1,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",17,"Flanker","absent",0.33,"H","2",1,0.324378700001034,"fast","post_correct",0.511511969566345,89.2361111111111
129.595066099999,0.2,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",17,"Target","absent",0.33,"H","2",1,0.324378700001034,"fast","post_correct",0.511511969566345,89.2361111111111
129.9194448,0,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",17,"Response","absent",0.33,"H","2",1,0.324378700001034,"fast","post_correct",0.511511969566345,89.2361111111111
130.779656199998,0.1,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",18,"Flanker","absent",0,"H","2",1,0.463977800000066,"fast","post_correct",0.511511969566345,89.2361111111111
130.878283999999,0.2,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",18,"Target","absent",0,"H","2",1,0.463977800000066,"fast","post_correct",0.511511969566345,89.2361111111111
131.342261799999,0,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",18,"Response","absent",0,"H","2",1,0.463977800000066,"fast","post_correct",0.511511969566345,89.2361111111111
132.2125662,0.1,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",19,"Flanker","absent",1,"H","2",1,0.305508999999802,"fast","post_correct",0.511511969566345,89.2361111111111
132.311713999999,0.2,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",19,"Target","absent",1,"H","2",1,0.305508999999802,"fast","post_correct",0.511511969566345,89.2361111111111
132.617222999999,0,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",19,"Response","absent",1,"H","2",1,0.305508999999802,"fast","post_correct",0.511511969566345,89.2361111111111
133.563656099999,0.1,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",20,"Flanker","absent",0.66,"H","2",1,0.35157910000089,"fast","post_correct",0.511511969566345,89.2361111111111
