values,cards,winlose,winlosecolor,MoneyTrigger,ChoiceTrigger,FeedbackTrigger,TrialPractice.thisRepN,TrialPractice.thisTrialN,TrialPractice.thisN,TrialPractice.thisIndex,Trial.thisRepN,Trial.thisTrialN,Trial.thisN,Trial.thisIndex,example2.started,example2.stopped,jitter,Fixation_prac.started,Fixation_prac.stopped,Money_prac.started,Money_prac.stopped,Choice_prac.started,Choice_prac.stopped,choice_prac.keys,choice_prac.rt,FeedbackSlide_prac.started,FeedbackSlide_prac.stopped,Fixation.started,Fixation.stopped,Money.started,Money.stopped,Choice.started,Choice.stopped,choice_resp.keys,choice_resp.rt,choice_resp.started,choice_resp.stopped,Square1.started,Square1.stopped,Square2.started,Square2.stopped,MoneyWon,FeedbackSlide.started,FeedbackSlide.stopped,square5.started,square5.stopped,square4.started,square4.stopped,Break_Text.started,Break_Text.stopped,Key_Response_Break.keys,Key_Response_Break.rt,text_2.started,text_2.stopped,participant,session,EEGPort,LogFilesFolder,date,expName,psychopyVersion,frameRate,
50,4,x,#ed1c24,59,54,150,,,,,0,32,32,97,,,3.8753561827944774,,,,,,,,,,,627.5093501973133,631.396022118659,631.3793374437282,631.8797683001667,631.8797683001667,None,2,1.2505052426222392,631.8797683001667,None,631.3793374437282,631.8797683001667,631.8797683001667,None,1120,635.1325588030068,None,633.1475220941538,635.1492420193827,635.1325588030068,None,None,None,None,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1002,Gambling,2020.1.3,59.96553961966104,
50,5,x,#ed1c24,59,55,150,,,,,0,33,33,200,,,2.516768186818147,,,,,,,,,,,636.1501072327865,638.668944439647,638.652248971428,639.1526792444456,639.1526792444456,None,2,1.1064833830005227,639.1526792444456,None,638.652248971428,639.1526792444456,639.1526792444456,None,1070,642.272025019427,None,640.2869865603134,642.2887018181736,642.272025019427,None,None,None,None,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1002,Gambling,2020.1.3,59.96553961966104,
0,4,o,#3ced1d,9,4,101,,,,,0,34,34,11,,,3.7020202109187483,,,,,,,,,,,643.2895649896036,646.9927451593558,646.9760642766632,647.4764945496809,647.4764945496809,None,2,1.9595487938349834,647.4764945496809,None,646.9760642766632,647.4764945496809,647.4764945496809,None,1070,651.4632558511294,None,649.4782208925408,651.479934691848,651.4632558511294,None,None,None,None,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1002,Gambling,2020.1.3,59.96553961966104,
0,4,x,#ed1c24,9,4,100,,,,,0,35,35,29,,,4.320724985428421,,,,,,,,,,,652.4641128966377,656.7844874762832,656.767810385827,657.2682362831874,657.2682362831874,None,2,1.140693734290835,657.2682362831874,None,656.767810385827,657.2682362831874,657.2682362831874,None,1070,660.4376261647994,None,658.452587705684,660.4543079226241,660.4376261647994,None,None,None,None,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1002,Gambling,2020.1.3,59.96553961966104,
50,5,x,#ed1c24,59,55,150,,,,,0,36,36,194,,,3.214436864864128,,,,,,,,,,,661.4384776678089,664.6579151565784,664.6412339821745,665.1416665888773,665.1416665888773,None,4,1.4341189292135823,665.1416665888773,None,664.6412339821745,665.1416665888773,665.1416665888773,None,1020,668.5779494267299,None,666.5929159266943,668.5946306011338,668.5779494267299,None,None,None,None,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1002,Gambling,2020.1.3,59.96553961966104,
0,4,x,#ed1c24,9,4,100,,,,,0,37,37,22,,,4.408173670928102,,,,,,,,,,,669.6121740718354,674.0326336559265,674.0159650250753,674.5163833379611,674.5163833379611,None,2,2.3803059226556798,674.5163833379611,None,674.0159650250753,674.5163833379611,674.5163833379611,None,1020,678.9034872825887,None,676.918447948341,678.9201664150169,678.9034872825887,None,None,None,None,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1002,Gambling,2020.1.3,59.96553961966104,
0,5,o,#3ced1d,9,5,101,,,,,0,38,38,105,,,3.447219119882525,,,,,,,,,,,679.904351329149,683.3573240927217,683.3406277493705,683.8410556887047,683.8410556887047,None,2,1.4855565369980468,683.8410556887047,None,683.3406277493705,683.8410556887047,683.8410556887047,None,1020,687.3607449819956,None,685.3757176078798,687.377427906662,687.3607449819956,None,None,None,None,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1002,Gambling,2020.1.3,59.96553961966104,
50,4,x,#ed1c24,59,54,150,,,,,0,39,39,98,,,2.641321474992655,,,,,,,,,,,688.3616061114517,691.0138827953797,690.9805210299946,691.4809513030123,691.4809513030123,None,2,0.7785427075868938,691.4809513030123,None,690.9805210299946,691.4809513030123,691.4809513030123,None,970,694.2833629322267,None,692.2983230145601,694.3000397309734,694.2833629322267,None,None,None,None,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1002,Gambling,2020.1.3,59.96553961966104,
10,3,o,#3ced1d,19,13,211,,,,,0,40,40,213,,,4.469726019751954,,,,,,,,,,,695.3175779508856,699.7881008945005,699.7714039677303,700.2718365744313,700.2718365744313,None,2,1.505535790547583,700.2718365744313,None,699.7714039677303,700.2718365744313,700.2718365744313,None,980,703.808205583573,None,701.8231758757738,703.8248858828447,703.808205583573,None,None,None,None,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1002,Gambling,2020.1.3,59.96553961966104,
0,5,x,#ed1c24,9,5,100,,,,,0,41,41,131,,,4.461620980971676,,,,,,,,,,,704.8424343126244,709.3129368365044,709.2795803219087,709.7800006767684,709.7800006767684,None,2,0.850248654047391,709.7800006767684,None,709.2795803219087,709.7800006767684,709.7800006767684,None,980,712.6491320445166,None,710.6641020450079,712.665819344842,712.6491320445166,None,None,None,None,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1002,Gambling,2020.1.3,59.96553961966104,
0,8,o,#3ced1d,9,8,201,,,,,0,42,42,235,,,4.276971265959302,,,,,,,,,,,713.6499957993674,717.9370054048122,717.9203280226466,718.4207530448748,718.4207530448748,None,4,2.4043562882270635,718.4207530448748,None,717.9203280226466,718.4207530448748,718.4207530448748,None,980,722.8578978873156,None,720.8728579696472,722.874577894876,722.8578978873156,None,None,None,None,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1002,Gambling,2020.1.3,59.96553961966104,
0,5,o,#3ced1d,9,5,101,,,,,0,43,43,114,,,3.089768900733149,,,,,,,,,,,723.8587610587456,726.9614215753772,726.9280612685434,727.4284985426148,727.4284985426148,None,4,1.3365190066906507,727.4284985426148,None,726.9280612685434,727.4284985426148,727.4284985426148,None,980,730.7813687991093,None,728.7963385078892,730.7980525989078,730.7813687991093,None,None,None,None,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1002,Gambling,2020.1.3,59.96553961966104,
0,4,x,#ed1c24,9,4,100,,,,,0,44,44,24,,,4.370282308950266,,,,,,,,,,,731.7822360544869,736.1526532822099,736.1359607310969,736.636399755429,736.636399755429,None,2,1.493491938288571,736.636399755429,None,736.1359607310969,736.636399755429,736.636399755429,None,980,740.1394087494482,None,738.1543723323066,740.1560878818782,740.1394087494482,None,None,None,None,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1002,Gambling,2020.1.3,59.96553961966104,
0,5,x,#ed1c24,9,5,100,,,,,0,45,45,119,,,4.182518649805802,,,,,,,,,,,741.1402558768004,745.3271889374028,745.3105106801049,745.8109427033869,745.8109427033869,None,4,1.337843372451971,745.8109427033869,None,745.3105106801049,745.8109427033869,745.8109427033869,None,980,749.1638228780394,None,747.1787858774769,749.1805037607319,749.1638228780394,None,None,None,None,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1002,Gambling,2020.1.3,59.96553961966104,
0,4,x,#ed1c24,9,4,100,,,,,0,46,46,27,,,2.5004822391434915,,,,,,,,,,,750.1646845909163,752.666850541531,752.6501544898911,753.1505859297504,753.1505859297504,None,4,0.9860868667256,753.1505859297504,None,752.6501544898911,753.1505859297504,753.1505859297504,None,980,756.1531617336477,None,754.1681241496626,756.1698434914706,756.1531617336477,None,None,None,None,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1002,Gambling,2020.1.3,59.96553961966104,
0,7,o,#3ced1d,9,7,201,,,,,0,47,47,226,,,3.381329129645994,,,,,,,,,,,757.1540319061296,760.5402677202474,760.5235815867654,761.024008942677,761.024008942677,None,4,2.3915662404579052,761.024008942677,None,760.5235815867654,761.024008942677,761.024008942677,None,980,765.4277896860494,None,763.4427518103548,765.4444615257162,765.4277896860494,None,None,None,None,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1002,Gambling,2020.1.3,59.96553961966104,
10,5,o,#3ced1d,19,15,111,,,,,0,48,48,150,,,2.5915933629806647,,,,,,,,,,,766.4286511072169,769.0308839762238,768.9975207522857,769.497953650698,769.497953650698,None,4,1.4455239354319929,769.497953650698,None,768.9975207522857,769.497953650698,769.497953650698,None,990,772.9509299147976,None,770.9658800789712,772.9675997124905,772.9509299147976,None,None,None,None,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1002,Gambling,2020.1.3,59.96553961966104,
10,5,o,#3ced1d,19,15,111,,,,,0,49,49,143,,,4.371212989251411,,,,,,,,,,,773.9851364738497,778.3555627445985,778.3388783613791,778.8393060090038,778.8393060090038,None,4,1.199054799571968,778.8393060090038,None,778.3388783613791,778.8393060090038,778.8393060090038,None,1000,782.0420582394217,None,780.0570206554385,782.0587382469821,782.0420582394217,None,None,None,None,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1002,Gambling,2020.1.3,59.96553961966104,
10,4,o,#3ced1d,19,14,111,,,,,0,50,50,48,,,3.8982970398051724,,,,,,,,,,,783.0595996681495,786.962949846793,786.9462695475213,787.4467001122503,787.4467001122503,None,2,4.155509419915688,787.4467001122503,None,786.9462695475213,787.4467001122503,787.4467001122503,None,1010,793.6186672563108,None,791.6336290889067,793.6353472638712,793.6186672563108,None,None,None,None,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1002,Gambling,2020.1.3,59.96553961966104,
50,5,o,#3ced1d,59,55,151,,,,,0,51,51,176,,,3.449212868053314,,,,,,,,,,,794.6362086850386,798.0891896165049,798.0724906477608,798.572924129594,798.572924129594,None,4,1.6301758197660092,798.572924129594,None,798.0724906477608,798.572924129594,798.572924129594,None,1060,802.2093950623912,None,800.2243414343284,802.2260581507417,802.2093950623912,None,None,None,None,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1002,Gambling,2020.1.3,59.96553961966104,
0,4,x,#ed1c24,9,4,100,,,,,0,52,52,18,,,3.14614654127903,,,,,,,,,,,803.2269256978288,806.3796335299066,806.3462630132053,806.8466924110926,806.8466924110926,None,2,1.1993062540404935,806.8466924110926,None,806.3462630132053,806.8466924110926,806.8466924110926,None,1060,810.0661246490727,None,808.0810946495621,810.0828148665005,810.0661246490727,None,None,None,None,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1002,Gambling,2020.1.3,59.96553961966104,
10,4,o,#3ced1d,19,14,111,,,,,0,53,53,41,,,3.3167588399902903,,,,,,,,,,,811.0669857785288,814.3865068131909,814.3698180543142,814.8702509527266,814.8702509527266,None,2,2.1576330725056323,814.8702509527266,None,814.3698180543142,814.8702509527266,814.8702509527266,None,1070,819.0571805128038,None,817.0721583894774,819.0738599369433,819.0571805128038,None,None,None,None,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1002,Gambling,2020.1.3,59.96553961966104,
50,4,x,#ed1c24,59,54,150,,,,,0,54,54,96,,,3.0530030070786336,,,,,,,,,,,820.0913958231722,823.1440224430407,823.1273412686369,823.6277694996807,823.6277694996807,None,2,2.678992408524209,823.6277694996807,None,823.1273412686369,823.6277694996807,823.6277694996807,None,1020,828.3318116740211,None,826.3467805076689,828.3484928484249,828.3318116740211,None,None,None,None,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1002,Gambling,2020.1.3,59.96553961966104,
50,5,o,#3ced1d,59,55,151,,,,,0,55,55,183,,,4.138263113673123,,,,,,,,,,,829.3660721995202,833.5196000298711,833.5029179803369,834.0033482533545,834.0033482533545,None,4,1.864294807319311,834.0033482533545,None,833.5029179803369,834.0033482533545,834.0033482533545,None,1070,837.8900228000948,None,835.9049893000574,837.9067074750237,837.8900228000948,None,None,None,None,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1002,Gambling,2020.1.3,59.96553961966104,
10,6,x,#ed1c24,19,16,210,,,,,0,56,56,223,,,4.231462970046355,,,,,,,,,,,838.9242378187519,843.1612109020389,843.1445317696089,843.644963792889,843.644963792889,None,4,2.9295384906199615,843.644963792889,None,843.1445317696089,843.644963792889,843.644963792889,None,1060,848.5992168739358,None,846.6141833739002,848.6158971732075,848.5992168739358,None,None,None,None,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1002,Gambling,2020.1.3,59.96553961966104,
10,4,o,#3ced1d,19,14,111,,,,,0,57,57,43,,,3.999564507268011,,,,,,,,,,,849.6334418107526,853.6368787441043,853.6201984448326,854.1206258007442,854.1206258007442,None,2,1.2227615301508195,854.1206258007442,None,853.6201984448326,854.1206258007442,854.1206258007442,None,1070,857.3734163035842,None,855.3883886377589,857.3900980614089,857.3734163035842,None,None,None,None,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1002,Gambling,2020.1.3,59.96553961966104,
50,4,o,#3ced1d,59,54,151,,,,,0,58,58,70,,,3.3238389887616355,,,,,,,,,,,858.4076351144777,861.7438387820966,861.7104761415794,862.2109046643345,862.2109046643345,None,2,0.8363824861662579,862.2109046643345,None,861.7104761415794,862.2109046643345,862.2109046643345,None,1120,865.0633609836004,None,863.0783190239599,865.0800395326096,865.0633609836004,None,None,None,None,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1002,Gambling,2020.1.3,59.96553961966104,
10,5,o,#3ced1d,19,15,111,,,,,0,59,59,146,,,2.8291452876077843,,,,,,,,,,,866.080896578118,868.9166629716656,868.8999873397624,869.4004129454133,869.4004129454133,None,4,1.5377706781928282,869.4004129454133,None,868.8999873397624,869.4004129454133,869.4004129454133,None,1130,872.9534634206666,None,870.9684275869477,872.9701448867818,872.9534634206666,None,873.9710048493962,None,space,122.45912231305374,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1002,Gambling,2020.1.3,59.96553961966104,
10,8,o,#3ced1d,19,18,211,,,,,0,60,60,236,,,4.427338449125827,,,,,,,,,,,997.460387169871,1001.8975325957326,1001.8641696635059,1002.3646025619182,1002.3646025619182,None,4,0.9288742657663533,1002.3646025619182,None,1001.8641696635059,1002.3646025619182,1002.3646025619182,None,1140,1005.3004565853062,None,1003.3154178344812,1005.317134842604,1005.3004565853062,None,None,None,None,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1002,Gambling,2020.1.3,59.96553961966104,
10,5,o,#3ced1d,19,15,111,,,,,0,61,61,144,,,3.115393740961112,,,,,,,,,,,1006.3179983057453,1009.4373423304642,1009.4039872744197,1009.9044093795437,1009.9044093795437,None,4,1.314971225672707,1009.9044093795437,None,1009.4039872744197,1009.9044093795437,1009.9044093795437,None,1150,1013.2239266219676,None,1011.2388922467999,1013.2406130471609,1013.2239266219676,None,None,None,None,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1002,Gambling,2020.1.3,59.96553961966104,
10,3,x,#ed1c24,19,13,210,,,,,0,62,62,215,,,3.5769903140617307,,,,,,,,,,,1014.241477093723,1017.8278808747582,1017.7945290275293,1018.2949490906794,1018.2949490906794,None,2,1.1083118245442165,1018.2949490906794,None,1017.7945290275293,1018.2949490906794,1018.2949490906794,None,1140,1021.4309786654594,None,1019.445946623975,1021.447665965783,1021.4309786654594,None,None,None,None,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1002,Gambling,2020.1.3,59.96553961966104,
10,4,x,#ed1c24,19,14,110,,,,,0,63,63,58,,,2.92642734112619,,,,,,,,,,,1022.4652050608274,1025.4010512080313,1025.3676923597504,1025.868119132243,1025.868119132243,None,2,2.9150305595940154,1025.868119132243,None,1025.3676923597504,1025.868119132243,1025.868119132243,None,1130,1030.7890107396142,None,1028.8039842406306,1030.8056913305973,1030.7890107396142,None,None,None,None,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1002,Gambling,2020.1.3,59.96553961966104,
10,4,o,#3ced1d,19,14,111,,,,,0,64,64,34,,,3.5938892421287276,,,,,,,,,,,1031.8065524600534,1035.4096479170694,1035.3929673260882,1035.8934046001577,1035.8934046001577,None,2,1.0786381552679813,1035.8934046001577,None,1035.3929673260882,1035.8934046001577,1035.8934046001577,None,1140,1038.9961864683646,None,1037.011027532806,1039.0127433740872,1038.9961864683646,None,None,None,None,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1002,Gambling,2020.1.3,59.96553961966104,
50,5,x,#ed1c24,59,55,150,,,,,0,65,65,190,,,2.73054016438092,,,,,,,,,,,1040.0302772183422,1042.7659615245484,1042.7492818086976,1043.24971470711,1043.24971470711,None,4,1.2362510997481877,1043.24971470711,None,1042.7492818086976,1043.24971470711,1043.24971470711,None,1090,1046.5191872594842,None,1044.534157551685,1046.5358672670463,1046.5191872594842,None,None,None,None,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1002,Gambling,2020.1.3,59.96553961966104,
50,4,x,#ed1c24,59,54,150,,,,,0,66,66,92,,,3.7532988130455243,,,,,,,,,,,1047.5534104460367,1051.3066297633413,1051.2899506309113,1051.7903814873498,1051.7903814873498,None,2,1.0374462960935489,1051.7903814873498,None,1051.2899506309113,1051.7903814873498,1051.7903814873498,None,1040,1054.8430063569558,None,1052.8579652724457,1054.8596831557006,1054.8430063569558,None,None,None,None,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1002,Gambling,2020.1.3,59.96553961966104,
0,4,o,#3ced1d,9,4,101,,,,,0,67,67,0,,,2.7365621308016914,,,,,,,,,,,1055.8605472022628,1058.5962250908378,1058.5795622941987,1059.0799747728743,1059.0799747728743,None,2,1.7687972425192129,1059.0799747728743,None,1058.5795622941987,1059.0799747728743,1059.0799747728743,None,1040,1062.8665611063534,None,1060.8815278980273,1062.8832402387816,1062.8665611063534,None,None,None,None,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1002,Gambling,2020.1.3,59.96553961966104,
50,4,x,#ed1c24,59,54,150,,,,,0,68,68,91,,,4.218034721393181,,,,,,,,,,,1063.8674234026512,1068.0877135612718,1068.071048722657,1068.571462951597,1068.571462951597,None,2,2.0981439626430074,1068.571462951597,None,1068.071048722657,1068.571462951597,1068.571462951597,None,990,1072.691666063798,None,1070.7066255627087,1072.7083498635966,1072.691666063798,None,None,None,None,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1002,Gambling,2020.1.3,59.96553961966104,
50,5,x,#ed1c24,59,55,150,,,,,0,69,69,191,,,2.5712256331711174,,,,,,,,,,,1073.7258889586392,1076.3114502796925,1076.2780759707548,1076.7785141199565,1076.7785141199565,None,4,0.8680263682981604,1076.7785141199565,None,1076.2780759707548,1076.7785141199565,1076.7785141199565,None,940,1079.664319077634,None,1077.6792797433882,1079.6809993769057,1079.664319077634,None,None,None,None,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1002,Gambling,2020.1.3,59.96553961966104,
50,4,x,#ed1c24,59,54,150,,,,,0,70,70,94,,,3.461562470364258,,,,,,,,,,,1080.6818622566261,1084.151507151575,1084.1348251020408,1084.6352533330846,1084.6352533330846,None,4,0.671164064997356,1084.6352533330846,None,1084.1348251020408,1084.6352533330846,1084.6352533330846,None,890,1087.3208952829245,None,1085.3358565320978,1087.3375773324587,1087.3208952829245,None,None,None,None,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1002,Gambling,2020.1.3,59.96553961966104,
50,4,x,#ed1c24,59,54,150,,,,,0,71,71,93,,,4.322243809788299,,,,,,,,,,,1088.3384422541512,1092.6754953828058,1092.6421336174208,1093.1425732251737,1093.1425732251737,None,2,1.076733285570299,1093.1425732251737,None,1092.6421336174208,1093.1425732251737,1093.1425732251737,None,840,1096.2285481917443,None,1094.2435094409193,1096.2452048624637,1096.2285481917443,None,None,None,None,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1002,Gambling,2020.1.3,59.96553961966104,
10,4,x,#ed1c24,19,14,110,,,,,0,72,72,59,,,3.8095525606533345,,,,,,,,,,,1097.246086119947,1101.0660307182843,1101.032680037899,1101.5330998093377,1101.5330998093377,None,2,1.5820873404627491,1101.5330998093377,None,1101.032680037899,1101.5330998093377,1101.5330998093377,None,830,1105.119511466557,None,1103.1344788416518,1105.1361929326704,1105.119511466557,None,None,None,None,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1002,Gambling,2020.1.3,59.96553961966104,
0,5,o,#3ced1d,9,5,101,,,,,0,73,73,103,,,3.9503412174728396,,,,,,,,,,,1106.1370540621265,1110.0904483474005,1110.0737680481288,1110.5741991962786,1110.5575165633236,None,4,1.1195429712934128,1110.5575165633236,None,1110.0737680481288,1110.5741991962786,1110.5575165633236,None,830,1113.7102252705317,None,1111.7251941041795,1113.7269064449356,1113.7102252705317,None,None,None,None,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1002,Gambling,2020.1.3,59.96553961966104,
10,5,o,#3ced1d,19,15,111,,,,,0,74,74,149,,,4.347325011611449,,,,,,,,,,,1114.7110861082783,1119.0648239118618,1119.031462146475,1119.5318825013364,1119.5318825013364,None,4,1.1950974546507496,1119.5318825013364,None,1119.031462146475,1119.5318825013364,1119.5318825013364,None,840,1122.734644358201,None,1120.74960269027,1122.7513296165525,1122.734644358201,None,None,None,None,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1002,Gambling,2020.1.3,59.96553961966104,
0,5,o,#3ced1d,9,5,101,,,,,0,75,75,110,,,2.7906666154441977,,,,,,,,,,,1123.7688853390955,1126.571268672391,1126.5545915819348,1127.0550268140305,1127.0550268140305,None,4,2.9617844632630295,1127.0550268140305,None,1126.5545915819348,1127.0550268140305,1127.0550268140305,None,840,1132.0259561104012,None,1130.0409153176024,1132.0426334925687,1132.0259561104012,None,None,None,None,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1002,Gambling,2020.1.3,59.96553961966104,
10,4,x,#ed1c24,19,14,110,,,,,0,76,76,63,,,3.9382887367443775,,,,,,,,,,,1133.0268169481478,1136.9802112334219,1136.9468497597463,1137.4472794493431,1137.4472794493431,None,2,1.9184391970247816,1137.4472794493431,None,1136.9468497597463,1137.4472794493431,1137.4472794493431,None,830,1141.3839876011352,None,1139.3989590601777,1141.4006696506713,1141.3839876011352,None,None,None,None,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1002,Gambling,2020.1.3,59.96553961966104,
50,6,x,#ed1c24,59,56,250,,,,,0,77,77,225,,,3.7858780166356283,,,,,,,,,,,1142.4182157467676,1146.2047968294555,1146.1881153633421,1146.688545928071,1146.688545928071,None,4,1.4550512010318926,1146.688545928071,None,1146.1881153633421,1146.688545928071,1146.688545928071,None,780,1150.1582001577572,None,1148.1731546975898,1150.1748760813698,1150.1582001577572,None,None,None,None,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1002,Gambling,2020.1.3,59.96553961966104,
0,5,x,#ed1c24,9,5,100,,,,,0,78,78,128,,,3.530563387722733,,,,,,,,,,,1151.1757372108277,1154.7121018443104,1154.6954212533274,1155.1958521097677,1155.1958521097677,None,4,1.187647751377881,1155.1958521097677,None,1154.6954212533274,1155.1958521097677,1155.1958521097677,None,780,1158.3986008396587,None,1156.4135722987012,1158.4152831809042,1158.3986008396587,None,None,None,None,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1002,Gambling,2020.1.3,59.96553961966104,
50,2,o,#3ced1d,59,52,251,,,,,0,79,79,207,,,3.4890186956508673,,,,,,,,,,,1159.399465761353,1162.9024683377393,1162.8691083226167,1163.3695368453718,1163.3695368453718,None,2,1.4008656801397592,1163.3695368453718,None,1162.8691083226167,1163.3695368453718,1163.3695368453718,None,830,1166.789146676716,None,1164.8041088010232,1166.8058231837513,1166.789146676716,None,None,None,None,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1002,Gambling,2020.1.3,59.96553961966104,
0,4,o,#3ced1d,9,4,101,,,,,0,80,80,14,,,2.760450834839502,,,,,,,,,,,1167.823364612479,1170.5924060167035,1170.5757263008527,1171.0761565738721,1171.0761565738721,None,4,2.6481183504583896,1171.0761565738721,None,1170.5757263008527,1171.0761565738721,1171.0761565738721,None,830,1175.730151141055,None,1173.7451155990439,1175.7468331905893,1175.730151141055,None,None,None,None,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1002,Gambling,2020.1.3,59.96553961966104,
50,5,o,#3ced1d,59,55,151,,,,,0,81,81,173,,,3.26106692840161,,,,,,,,,,,1176.731014312485,1180.000488031701,1179.98381444177,1180.4842391722887,1180.4842391722887,None,4,2.4449195112338202,1180.4842391722887,None,1179.98381444177,1180.4842391722887,1180.4842391722887,None,880,1184.9380681062376,None,1182.9530214792285,1184.9547405293251,1184.9380681062376,None,None,None,None,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1002,Gambling,2020.1.3,59.96553961966104,
50,5,x,#ed1c24,59,55,150,,,,,0,82,82,187,,,2.833098597697459,,,,,,,,,,,1185.9556092432558,1188.7913727196992,1188.774687753059,1189.2751180260766,1189.2751180260766,None,4,0.6949568501804606,1189.2751180260766,None,1188.774687753059,1189.2751180260766,1189.2751180260766,None,830,1191.9941202827486,None,1190.0090920335024,1192.0108008737316,1191.9941202827486,None,None,None,None,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1002,Gambling,2020.1.3,59.96553961966104,
