"Onset","Duration","Participant","date_time","Running","Trial","Event","ImageCondition","ImageFile","Colour","Accuracy","RT","Post_Trial","Post_TrialCondition","TaskPerf"
181.586905814842,1.19146324796334,"AU06EL20","2022_Mar_01_1114","MainTask",12,"Picture","erotic_couple","couple_6","yellow",1,0.653723568109854,"post_error","post_neutral_man_woman",91.7410714285714
182.754574896093,0.653723568109854,"AU06EL20","2022_Mar_01_1114","MainTask",12,"Target","erotic_couple","couple_6","yellow",1,0.653723568109854,"post_error","post_neutral_man_woman",91.7410714285714
183.408298464203,0,"AU06EL20","2022_Mar_01_1114","MainTask",12,"Response","erotic_couple","couple_6","yellow",1,0.653723568109854,"post_error","post_neutral_man_woman",91.7410714285714
183.438496628993,1.08756684280086,"AU06EL20","2022_Mar_01_1114","MainTask",13,"Fixation","erotic_man","man_8","red",0,0.673215956798231,"post_correct","post_erotic_couple",91.7410714285714
184.622846592938,1.0532814991586,"AU06EL20","2022_Mar_01_1114","MainTask",13,"Picture","erotic_man","man_8","red",0,0.673215956798231,"post_correct","post_erotic_couple",91.7410714285714
185.657065987254,0.673215956798231,"AU06EL20","2022_Mar_01_1114","MainTask",13,"Target","erotic_man","man_8","red",0,0.673215956798231,"post_correct","post_erotic_couple",91.7410714285714
186.330281944052,0,"AU06EL20","2022_Mar_01_1114","MainTask",13,"Response","erotic_man","man_8","red",0,0.673215956798231,"post_correct","post_erotic_couple",91.7410714285714
186.357668311137,1.21024769156336,"AU06EL20","2022_Mar_01_1114","MainTask",14,"Fixation","neutral_man_woman","neutral_5","green",1,0.474164657753136,"post_error","post_erotic_man",91.7410714285714
187.642105613211,1.11460188324295,"AU06EL20","2022_Mar_01_1114","MainTask",14,"Picture","neutral_man_woman","neutral_5","green",1,0.474164657753136,"post_error","post_erotic_man",91.7410714285714
188.743048538297,0.474164657753136,"AU06EL20","2022_Mar_01_1114","MainTask",14,"Target","neutral_man_woman","neutral_5","green",1,0.474164657753136,"post_error","post_erotic_man",91.7410714285714
189.21721319605,0,"AU06EL20","2022_Mar_01_1114","MainTask",14,"Response","neutral_man_woman","neutral_5","green",1,0.474164657753136,"post_error","post_erotic_man",91.7410714285714
189.243501273026,1.2799755108459,"AU06EL20","2022_Mar_01_1114","MainTask",15,"Fixation","tree","tree_8","blue",1,0.658924183268027,"post_correct","post_neutral_man_woman",91.7410714285714
190.577960803441,1.15810534584861,"AU06EL20","2022_Mar_01_1114","MainTask",15,"Picture","tree","tree_8","blue",1,0.658924183268027,"post_correct","post_neutral_man_woman",91.7410714285714
191.712265493912,0.658924183268027,"AU06EL20","2022_Mar_01_1114","MainTask",15,"Target","tree","tree_8","blue",1,0.658924183268027,"post_correct","post_neutral_man_woman",91.7410714285714
192.37118967718,0,"AU06EL20","2022_Mar_01_1114","MainTask",15,"Response","tree","tree_8","blue",1,0.658924183268027,"post_correct","post_neutral_man_woman",91.7410714285714
192.396187226814,1.27041766242352,"AU06EL20","2022_Mar_01_1114","MainTask",16,"Fixation","tree","tree_3","green",1,0.547400917603227,"post_correct","post_tree",91.7410714285714
193.764029525772,1.23171766979018,"AU06EL20","2022_Mar_01_1114","MainTask",16,"Picture","tree","tree_3","green",1,0.547400917603227,"post_correct","post_tree",91.7410714285714
194.981747964444,0.547400917603227,"AU06EL20","2022_Mar_01_1114","MainTask",16,"Target","tree","tree_3","green",1,0.547400917603227,"post_correct","post_tree",91.7410714285714
195.529148882047,0,"AU06EL20","2022_Mar_01_1114","MainTask",16,"Response","tree","tree_3","green",1,0.547400917603227,"post_correct","post_tree",91.7410714285714
195.548892725206,1.45511500171557,"AU06EL20","2022_Mar_01_1114","MainTask",17,"Fixation","neutral_man_woman","neutral_4","green",1,0.367634017648015,"post_correct","post_tree",91.7410714285714
197.083546184776,1.47573539427123,"AU06EL20","2022_Mar_01_1114","MainTask",17,"Picture","neutral_man_woman","neutral_4","green",1,0.367634017648015,"post_correct","post_tree",91.7410714285714
198.55147319647,0.367634017648015,"AU06EL20","2022_Mar_01_1114","MainTask",17,"Target","neutral_man_woman","neutral_4","green",1,0.367634017648015,"post_correct","post_tree",91.7410714285714
198.919107214118,0,"AU06EL20","2022_Mar_01_1114","MainTask",17,"Response","neutral_man_woman","neutral_4","green",1,0.367634017648015,"post_correct","post_tree",91.7410714285714
198.951815839648,1.05836262318338,"AU06EL20","2022_Mar_01_1114","MainTask",18,"Fixation","erotic_man","man_5","green",1,0.491662329903193,"post_correct","post_neutral_man_woman",91.7410714285714
200.036086341646,1.13877850827652,"AU06EL20","2022_Mar_01_1114","MainTask",18,"Picture","erotic_man","man_5","green",1,0.491662329903193,"post_correct","post_neutral_man_woman",91.7410714285714
201.170389865276,0.491662329903193,"AU06EL20","2022_Mar_01_1114","MainTask",18,"Target","erotic_man","man_5","green",1,0.491662329903193,"post_correct","post_neutral_man_woman",91.7410714285714
201.662052195179,0,"AU06EL20","2022_Mar_01_1114","MainTask",18,"Response","erotic_man","man_5","green",1,0.491662329903193,"post_correct","post_neutral_man_woman",91.7410714285714
201.687498979014,1.17339205148392,"AU06EL20","2022_Mar_01_1114","MainTask",19,"Fixation","positive_man_woman","positive_6","red",1,0.582183021513629,"post_correct","post_erotic_man",91.7410714285714
202.938575099124,1.45911462819878,"AU06EL20","2022_Mar_01_1114","MainTask",19,"Picture","positive_man_woman","positive_6","red",1,0.582183021513629,"post_correct","post_erotic_man",91.7410714285714
204.389819769573,0.582183021513629,"AU06EL20","2022_Mar_01_1114","MainTask",19,"Target","positive_man_woman","positive_6","red",1,0.582183021513629,"post_correct","post_erotic_man",91.7410714285714
204.972002791087,0,"AU06EL20","2022_Mar_01_1114","MainTask",19,"Response","positive_man_woman","positive_6","red",1,0.582183021513629,"post_correct","post_erotic_man",91.7410714285714
204.990345548615,1.36302321027317,"AU06EL20","2022_Mar_01_1114","MainTask",20,"Fixation","erotic_man","man_2","blue",1,0.681802747680194,"post_correct","post_positive_man_woman",91.7410714285714
206.408221160915,1.10885200916358,"AU06EL20","2022_Mar_01_1114","MainTask",20,"Picture","erotic_man","man_2","blue",1,0.681802747680194,"post_correct","post_positive_man_woman",91.7410714285714
207.509163794291,0.681802747680194,"AU06EL20","2022_Mar_01_1114","MainTask",20,"Target","erotic_man","man_2","blue",1,0.681802747680194,"post_correct","post_positive_man_woman",91.7410714285714
208.190966541971,0,"AU06EL20","2022_Mar_01_1114","MainTask",20,"Response","erotic_man","man_2","blue",1,0.681802747680194,"post_correct","post_positive_man_woman",91.7410714285714
208.209766118174,1.41037965032783,"AU06EL20","2022_Mar_01_1114","MainTask",21,"Fixation","positive_man_woman","positive_2","yellow",1,0.669387547928636,"post_correct","post_erotic_man",91.7410714285714
209.694374012561,1.35499570174107,"AU06EL20","2022_Mar_01_1114","MainTask",21,"Picture","positive_man_woman","positive_2","yellow",1,0.669387547928636,"post_correct","post_erotic_man",91.7410714285714
