SubsetIndex,rep_Practice,ImageFilePrac,ColourPrac,CorrAnsPrac,TriggerConditionPrac,TriggerSpecificPrac,Primer,Condition,ImageFile,Colour,CorrAns,TriggerCondition,TriggerSpecific,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,Practices.thisRepN,Practices.thisTrialN,Practices.thisN,Practices.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,CountdownLoop.thisRepN,CountdownLoop.thisTrialN,CountdownLoop.thisN,CountdownLoop.thisIndex,jitter,jitter_black,Fixation.started,Fixation.stopped,square1.started,square1.stopped,image_black_practice.started,image_black_practice.stopped,image_prompt_practice.started,image_prompt_practice.stopped,response_practice.keys,response_practice.corr,response_practice.rt,breakslide.keys,breakslide.rt,Trigger_Picture,Trigger_Target,Trigger_Response,image_black.started,image_black.stopped,image_prompt.started,image_prompt.stopped,Response.keys,Response.corr,Response.rt,Response.started,Response.stopped,square2.started,square2.stopped,showReminder,Reminder_Errors_Resp.keys,Reminder_Errors_Resp.started,Reminder_Errors_Resp.stopped,break_slide.started,break_slide.stopped,participant,session,EEGPort,LogFilesFolder,date,expName,psychopyVersion,frameRate,
Subset4,3,PracticeStimuli/practice_yellow.png,yellow,3,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,3,3,3,2,1,9,3,,,,,,,,,1.3088575439662484,1.0834100719692175,1332.5150079417526,None,1332.5150079417526,None,1333.8494812701556,1334.933731514826,1334.9170501898298,None,3,1,0.4840781369184697,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset4,3,PracticeStimuli/practice_blue.png,blue,4,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,3,3,3,2,2,10,0,,,,,,,,,1.0818936318215415,1.3449620436535108,1335.4341569710214,None,1335.4341569710214,None,1336.5350926245992,1337.886242318962,1337.852880252387,None,4,1,0.48019608615322795,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset4,3,PracticeStimuli/practice_red.png,red,2,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,3,3,3,2,3,11,1,,,,,,,,,1.2590605811196127,1.4381061175051149,1338.3533051251652,None,1338.3533051251652,None,1339.6377414795734,1341.088963955095,1341.0556036387661,None,2,1,0.27742252598727646,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset4,3,,,,,,Stimuli/couple_75.png,erotic_couple,Stimuli/couple_73.png,yellow,3,2,27,0,3,3,3,,,,,0,0,0,8,,,,,1.0438860728132329,1.3573681877915729,1341.4225840374438,None,1341.4225840374438,None,,,,,,,,None,,27,99,1,1342.7737322732664,1344.1415600838372,1344.1081994758006,None,3,1,0.5547304107094533,1.359266062539973,None,1344.1081994758006,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset4,3,,,,,,Stimuli/woman_85.png,erotic_woman,Stimuli/woman_82.png,red,2,7,78,0,3,3,3,,,,,0,1,1,36,,,,,1.4595340786845281,1.2883826845369182,1344.692029806729,None,1344.692029806729,None,,,,,,,,,,78,99,1,1346.193308217271,1347.4944148117684,1347.4610591627697,None,2,1,0.49380660047972924,1.2989433167476818,None,1347.4610591627697,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset4,3,,,,,,Stimuli/neutral_couple_75.png,neutral_couple,Stimuli/neutral_couple_74.png,blue,4,5,57,0,3,3,3,,,,,0,2,2,16,,,,,1.3069934195131137,1.2427428724736016,1347.9781580678427,None,1347.9781580678427,None,,,,,,,,,,57,99,1,1349.329307470498,1350.5803727153798,1350.5636899318433,None,4,1,0.39709983854118036,1.2569438622431335,None,1350.5636899318433,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset4,3,,,,,,Stimuli/neutral_couple_35.png,neutral_couple,Stimuli/neutral_couple_31.png,green,1,5,53,0,3,3,3,,,,,0,3,3,15,,,,,1.2573763969158738,1.0729360449627263,1350.9807137220923,None,1350.9807137220923,None,,,,,,,,,,53,99,1,1352.2818171078034,1353.3660772705462,1353.3493915699291,None,1,1,0.40631227055200725,1.0881172433018946,None,1353.3493915699291,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset4,3,,,,,,Stimuli/neutral_55.png,neutral_man_woman,Stimuli/neutral_53.png,yellow,3,4,45,0,3,3,3,,,,,0,4,4,81,,,,,1.469091647039899,1.415779716519909,1353.783096101759,None,1353.783096101759,None,,,,,,,,,,45,99,1,1355.367776761661,1356.7856497140529,1356.7522867723528,None,3,1,0.6503808977886365,1.4172145381489827,None,1356.7522867723528,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset4,3,,,,,,Stimuli/tree_45.png,tree,Stimuli/tree_41.png,green,1,1,14,0,3,3,3,,,,,0,5,5,110,,,,,1.1412221044662154,1.247668869768731,1357.4195213945986,None,1357.4195213945986,None,,,,,,,,,,14,99,1,1358.603861339494,1359.8549245424201,1359.8382452593796,None,1,1,0.5353572038038692,1.2564044940536405,None,1359.8382452593796,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset4,3,,,,,,Stimuli/man_75.png,erotic_man,Stimuli/man_74.png,blue,4,3,37,0,3,3,3,,,,,0,6,6,23,,,,,1.0458281988193336,1.4866629755420608,1360.4053948487272,None,1360.4053948487272,None,,,,,,,,,,37,99,1,1361.506331085724,1363.0076086211393,1362.9742471379795,None,4,1,0.6312810213294142,1.499824770973646,None,1362.9742471379795,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset4,3,,,,,,Stimuli/neutral_couple_15.png,neutral_couple,Stimuli/neutral_couple_14.png,blue,4,5,51,0,3,3,3,,,,,0,7,7,83,,,,,1.2213661491639458,1.1856837985256437,1363.6248016020618,None,1363.6248016020618,None,,,,,,,,,,51,99,1,1364.9092254130228,1366.110246099499,1366.076880532426,None,4,1,0.4295958239072206,1.1969801798968547,None,1366.076880532426,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset4,3,,,,,,Stimuli/couple_35.png,erotic_couple,Stimuli/couple_34.png,blue,4,2,23,0,3,3,3,,,,,0,8,8,82,,,,,1.0368322187707182,1.3026384695392421,1366.5272669726692,None,1366.5272669726692,None,,,,,,,,,,23,99,1,1367.6115227597911,1368.9293109709943,1368.8959491961268,None,4,1,0.378458235429207,1.3169274099091126,None,1368.8959491961268,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset4,3,,,,,,Stimuli/man_55.png,erotic_man,Stimuli/man_52.png,red,2,3,35,0,3,3,3,,,,,0,9,9,86,,,,,1.1369756628726315,1.0933563201541159,1369.296289619424,None,1369.296289619424,None,,,,,,,,,,35,99,1,1370.480628980904,1371.5815658013144,1371.5648844763182,None,2,1,0.4254634876324417,1.104748102803569,None,1371.5648844763182,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset4,3,,,,,,Stimuli/woman_55.png,erotic_woman,Stimuli/woman_51.png,green,1,7,75,0,3,3,3,,,,,0,10,10,109,,,,,1.486631781047648,1.3843844758857955,1372.0152688746057,None,1372.0152688746057,None,,,,,,,,,,75,99,1,1373.54990672635,1374.9344167370418,1374.9177365788782,None,1,1,0.7035207703429478,1.384738534781718,None,1374.9177365788782,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset4,3,,,,,,Stimuli/neutral_75.png,neutral_man_woman,Stimuli/neutral_74.png,blue,4,4,47,0,3,3,3,,,,,0,11,11,58,,,,,1.2083817548841764,1.1119245069186945,1375.6516938757359,None,1375.6516938757359,None,,,,,,,,,,47,99,1,1376.9027576620774,1378.0203819333547,1378.0036936073648,None,4,1,0.5545049203847157,1.1207261196850595,None,1378.0036936073648,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset4,3,,,,,,Stimuli/man_75.png,erotic_man,Stimuli/man_71.png,green,1,3,37,0,3,3,3,,,,,0,12,12,50,,,,,1.1034778522878421,1.0574908459807442,1378.5875242300008,None,1378.5875242300008,None,,,,,,,,,,37,99,2,1379.7385026917364,1380.8060786124042,1380.7727153789947,None,3,0,0.3634478141593718,1.0570357502801926,None,1380.7727153789947,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset4,3,,,,,,Stimuli/couple_15.png,erotic_couple,Stimuli/couple_12.png,red,2,2,21,0,3,3,3,,,,,0,13,13,87,,,,,1.397848252748494,1.0036164451419558,1381.1563753524206,None,1381.1563753524206,None,,,,,,,,,,21,99,1,1382.5909287546838,1383.6084607003631,1383.5750995089093,None,2,1,0.5380248739456874,1.0160419301137154,None,1383.5750995089093,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset4,3,,,,,,Stimuli/positiv_85.png,positive_man_woman,Stimuli/positiv_83.png,yellow,3,6,68,0,3,3,3,,,,,0,14,14,77,,,,,1.1529510977922186,1.334174729490614,1384.1422467645934,None,1384.1422467645934,None,,,,,,,,,,68,99,1,1385.3432715349827,1386.6777381541015,1386.6610568291053,None,3,1,0.5329579050703614,1.3493277150337235,None,1386.6610568291053,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset4,3,,,,,,Stimuli/man_55.png,erotic_man,Stimuli/man_51.png,green,1,3,35,0,3,3,3,,,,,0,15,15,5,,,,,1.4523050610642878,1.0932957380472692,1387.2115253851644,None,1387.2115253851644,None,,,,,,,,,,35,99,1,1388.7795261786105,1389.8804624156055,1389.863789841851,None,1,1,0.35615948845952516,1.1015455859469512,None,1389.863789841851,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset4,3,,,,,,Stimuli/couple_65.png,erotic_couple,Stimuli/couple_61.png,green,1,2,26,0,3,3,3,,,,,0,16,16,96,,,,,1.2775125989785938,1.1916550764342493,1390.247442230866,None,1390.247442230866,None,,,,,,,,,,26,99,1,1391.565229566946,1392.7662502534222,1392.7495692201337,None,1,1,0.4133190979791834,1.2020391559726704,None,1392.7495692201337,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset4,3,,,,,,Stimuli/tree_65.png,tree,Stimuli/tree_64.png,blue,4,1,16,0,3,3,3,,,,,0,17,17,62,,,,,1.1016918830876872,1.1855760966570663,1393.1832722934232,None,1393.1832722934232,None,,,,,,,,,,16,99,1,1394.3175688467472,1395.5185904083482,1395.4852289251867,None,4,1,0.5296111385796394,1.1887906513420603,None,1395.4852289251867,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset4,3,,,,,,Stimuli/man_25.png,erotic_man,Stimuli/man_21.png,green,1,3,32,0,3,3,3,,,,,0,18,18,48,,,,,1.0245512856902006,1.119964570741087,1396.0356971895399,None,1396.0356971895399,None,,,,,,,,,,32,99,1,1397.1032701931254,1398.2375684966973,1398.2042046798724,None,1,1,0.48759117699773924,1.122495620735208,None,1398.2042046798724,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset4,3,,,,,,Stimuli/tree_65.png,tree,Stimuli/tree_63.png,yellow,3,1,16,0,3,3,3,,,,,0,19,19,65,,,,,1.0879849080429667,1.2415340177099927,1398.7213143781446,None,1398.7213143781446,None,,,,,,,,,,16,99,1,1399.8556112231763,1401.1066761763504,1401.0733123595255,None,3,1,0.31041529017056746,1.2409261730663275,None,1401.0733123595255,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset4,3,,,,,,Stimuli/positiv_25.png,positive_man_woman,Stimuli/positiv_23.png,yellow,3,6,62,0,3,3,3,,,,,0,20,20,14,,,,,1.1058122194522326,1.3918286031734373,1401.406932733582,None,1401.406932733582,None,,,,,,,,,,62,99,1,1402.5579152792307,1403.9591016558807,1403.9424077874392,None,3,1,0.3972538603920839,1.4055848673524451,None,1403.9424077874392,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset4,3,,,,,,Stimuli/tree_55.png,tree,Stimuli/tree_53.png,yellow,3,1,15,0,3,3,3,,,,,0,21,21,11,,,,,1.2981630947751133,1.258982758504322,1404.3594260352365,None,1404.3594260352365,None,,,,,,,,,,15,99,1,1405.6939104485446,1406.961654976467,1406.9449745265938,None,3,1,0.3816107243546867,1.272833783294118,None,1406.9449745265938,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset4,3,,,,,,Stimuli/positiv_25.png,positive_man_woman,Stimuli/positiv_24.png,blue,4,6,62,0,3,3,3,,,,,0,22,22,72,,,,,1.0223318822860916,1.0742137341989113,1407.3453161167236,None,1407.3453161167236,None,,,,,,,,,,62,99,0,1408.412888245186,1409.497144615727,1409.4637845911057,1410.464635211787,None,0,,1.07356188659287,2.074412798981939,1409.4637845911057,1410.464635211787,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset4,3,,,,,,Stimuli/neutral_couple_15.png,neutral_couple,Stimuli/neutral_couple_14.png,blue,4,5,51,0,3,3,3,,,,,0,23,23,30,,,,,1.4579273570775664,1.0226239220847106,1410.4813171202004,None,1410.4813171202004,None,,,,,,,,,,51,99,1,1411.982593488785,1413.0168076345835,1412.983443526051,None,4,1,0.4840530500277964,1.0219765262554574,None,1412.983443526051,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset4,3,,,,,,Stimuli/woman_15.png,erotic_woman,Stimuli/woman_11.png,green,1,7,71,0,3,3,3,,,,,0,24,24,98,,,,,1.2828443631251045,1.4319825283596819,1413.4838701490771,None,1413.4838701490771,None,,,,,,,,,,71,99,1,1414.8016557349074,1416.236208845463,1416.219528979007,None,1,1,0.44785033043262956,1.4391592973934166,None,1416.219528979007,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset4,3,,,,,,Stimuli/tree_75.png,tree,Stimuli/tree_73.png,yellow,3,1,17,0,3,3,3,,,,,0,25,25,104,,,,,1.447070224388646,1.2829661484905375,1416.6865938271658,None,1416.6865938271658,None,,,,,,,,,,17,99,2,1418.1878725294155,1419.4722945901285,1419.455614431965,None,4,0,0.4406988158116292,1.2908532898109115,None,1419.455614431965,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset4,3,,,,,,Stimuli/positiv_35.png,positive_man_woman,Stimuli/positiv_31.png,green,1,6,63,0,3,3,3,,,,,0,26,26,35,,,,,1.4698073743074702,1.3479533650849558,1419.9226786967065,None,1419.9226786967065,None,,,,,,,,,,63,99,1,1421.4406375571198,1422.7917855012347,1422.7751038845308,None,1,1,0.4441634323538892,1.3528825568791945,None,1422.7751038845308,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset4,3,,,,,,Stimuli/neutral_55.png,neutral_man_woman,Stimuli/neutral_51.png,green,1,4,45,0,3,3,3,,,,,0,27,27,53,,,,,1.4999413621065798,1.422449391384796,1423.2421696078127,None,1423.2421696078127,None,,,,,,,,,,45,99,1,1424.7768080429742,1426.2113602784066,1426.1946789534104,None,1,1,0.33049268031572865,1.4371494289098337,None,1426.1946789534104,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset4,3,,,,,,Stimuli/neutral_85.png,neutral_man_woman,Stimuli/neutral_84.png,blue,4,4,48,0,3,3,3,,,,,0,28,28,80,,,,,1.488250150948485,1.4307716748837755,1426.5449786105073,None,1426.5449786105073,None,,,,,,,,,,48,99,1,1428.0796155871285,1429.5141707396415,1429.4974885395204,None,4,1,0.4766086605213786,1.439233099528792,None,1429.4974885395204,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset4,3,,,,,,Stimuli/woman_55.png,erotic_woman,Stimuli/woman_52.png,red,2,7,75,0,3,3,3,,,,,0,29,29,73,,,,,1.0898412405317792,1.1425020576823812,1429.9979145791312,None,1429.9979145791312,None,,,,,,,,,,75,99,1,1431.1322140495358,1432.2831922195637,1432.2498292778619,None,2,1,0.3282264004537865,1.1508235939309088,None,1432.2498292778619,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset4,3,,,,,,Stimuli/neutral_couple_25.png,neutral_couple,Stimuli/neutral_couple_23.png,yellow,3,5,52,0,3,3,3,,,,,0,30,30,46,,,,,1.0164063699160106,1.141643759960395,1432.6001280598357,None,1432.6001280598357,None,,,,,,,,,,52,99,1,1433.6510200301345,1434.8020014089507,1434.7853113327128,None,3,1,0.46868470297522435,1.1561421026617609,None,1434.7853113327128,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset4,3,,,,,,Stimuli/couple_55.png,erotic_couple,Stimuli/couple_52.png,red,2,2,25,0,3,3,3,,,,,0,31,31,57,,,,,1.0237695514073775,1.0040592925018539,1435.2857239537534,None,1435.2857239537534,None,,,,,,,,,,25,99,1,1436.35332992035,1437.3708516562456,1437.3541709146648,None,2,1,0.42875920521146327,1.018227786067655,None,1437.3541709146648,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset4,3,,,,,,Stimuli/neutral_couple_75.png,neutral_couple,Stimuli/neutral_couple_73.png,yellow,3,5,57,0,3,3,3,,,,,0,32,32,84,,,,,1.3290478398906664,1.2208373586689825,1437.8045544378274,None,1437.8045544378274,None,,,,,,,,,,57,99,2,1439.1723822483982,1440.4067673351165,1440.373406435372,None,4,0,0.3144787833443843,1.2242851037844957,None,1440.373406435372,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset4,3,,,,,,Stimuli/neutral_45.png,neutral_man_woman,Stimuli/neutral_42.png,red,2,4,44,0,3,3,3,,,,,0,33,33,93,,,,,1.2943352756298128,1.1131440209847465,1440.7070209752674,None,1440.7070209752674,None,,,,,,,,,,44,99,1,1442.041489344634,1443.1590975719682,1443.1424249982138,None,2,1,0.4603885259566596,1.1243050857829076,None,1443.1424249982138,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset4,3,,,,,,Stimuli/couple_65.png,erotic_couple,Stimuli/couple_63.png,yellow,3,2,26,0,3,3,3,,,,,0,34,34,32,,,,,1.33014315903924,1.168422441377058,1443.626176130405,None,1443.626176130405,None,,,,,,,,,,26,99,1,1444.994003649268,1446.1616619774595,1446.1449783188,None,3,1,0.534785747728165,1.1833767540756526,None,1446.1449783188,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset4,3,,,,,,Stimuli/man_75.png,erotic_man,Stimuli/man_72.png,red,2,3,37,0,3,3,3,,,,,0,35,35,79,,,,,1.0205229702825618,1.0475640699618205,1446.7121299501032,None,1446.7121299501032,None,,,,,,,,,,37,99,1,1447.7797029536905,1448.8305981327776,1448.813916516072,None,2,1,0.5277707524746802,1.0573166651356587,None,1448.813916516072,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset4,3,,,,,,Stimuli/positiv_85.png,positive_man_woman,Stimuli/positiv_81.png,green,1,6,68,0,3,3,3,,,,,0,36,36,71,,,,,1.3807646481017746,1.4836696658716109,1449.3643920731265,None,1449.3643920731265,None,,,,,,,,,,68,99,1,1450.782261233313,1452.2668545266533,1452.2501740767802,None,1,1,0.3974487213708926,1.4964340440783417,None,1452.2501740767802,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset4,3,,,,,,Stimuli/man_15.png,erotic_man,Stimuli/man_12.png,red,2,3,31,0,3,3,3,,,,,0,37,37,4,,,,,1.0691282932208799,1.006689492647481,1452.667194366535,None,1452.667194366535,None,,,,,,,,,,31,99,1,1453.7848116368186,1454.802344457621,1454.7856628409154,None,2,1,0.594888399791671,1.0218481747087935,None,1454.7856628409154,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset4,3,,,,,,Stimuli/positiv_45.png,positive_man_woman,Stimuli/positiv_42.png,red,2,6,64,0,3,3,3,,,,,0,38,38,25,,,,,1.0425278740946453,1.3370488175724504,1455.4028552384207,None,1455.4028552384207,None,,,,,,,,,,64,99,1,1456.4871098587118,1457.8382604281978,1457.8048977782055,None,2,1,0.35660930227822973,1.3414537270818983,None,1457.8048977782055,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset4,3,,,,,,Stimuli/tree_75.png,tree,Stimuli/tree_71.png,green,1,1,17,0,3,3,3,,,,,0,39,39,40,,,,,1.0582416080338068,1.192357944478303,1458.1885574599237,None,1458.1885574599237,None,,,,,,,,,,17,99,1,1459.2894925300861,1460.4905140916871,1460.473842976473,None,1,1,0.4556010133928794,1.2062350846044865,None,1460.473842976473,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset4,3,,,,,,Stimuli/woman_75.png,erotic_woman,Stimuli/woman_71.png,green,1,7,77,0,3,3,3,,,,,0,40,40,85,,,,,1.2065753466535503,1.1959708500821593,1460.9575786481382,None,1460.9575786481382,None,,,,,,,,,,77,99,1,1462.2086441847277,1463.4096637043713,1463.3929832545,None,1,1,0.3943951214750996,1.2036420917229407,None,1463.3929832545,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset4,3,,,,,,Stimuli/man_35.png,erotic_man,Stimuli/man_32.png,red,2,3,33,0,3,3,3,,,,,0,41,41,34,,,,,1.207381279450514,1.1158501289153817,1463.810003544253,None,1463.810003544253,None,,,,,,,,,,33,99,1,1465.0610851247857,1466.178685476003,1466.1620056095471,None,2,1,0.41530621323545347,1.1210665429844084,None,1466.1620056095471,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset4,3,,,,,,Stimuli/neutral_couple_45.png,neutral_couple,Stimuli/neutral_couple_43.png,yellow,3,5,54,0,3,3,3,,,,,0,42,42,51,,,,,1.2937499580448888,1.49202991411337,1466.5957080994212,None,1466.5957080994212,None,,,,,,,,,,54,99,2,1467.9301650921734,1469.43145167054,1469.4147723874994,None,1,0,0.38647408100951,1.506614159216042,None,1469.4147723874994,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset4,3,,,,,,Stimuli/neutral_couple_65.png,neutral_couple,Stimuli/neutral_couple_64.png,blue,4,5,56,0,3,3,3,,,,,0,43,43,24,,,,,1.0296558693877609,1.1817901595793943,1469.8317996782462,None,1469.8317996782462,None,,,,,,,,,,56,99,1,1470.8993761823294,1472.0837079594003,1472.0670280929444,None,4,1,0.7711474482111953,1.1887291009406908,None,1472.0670280929444,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset4,3,,,,,,Stimuli/man_35.png,erotic_man,Stimuli/man_33.png,yellow,3,3,33,0,3,3,3,,,,,0,44,44,59,,,,,1.0788312568587184,1.1255926956945093,1472.8677080644156,None,1472.8677080644156,None,,,,,,,,,,33,99,1,1473.9853270849471,1475.1196239299788,1475.102942313275,None,3,1,0.42416421996676945,1.136715513179297,None,1475.102942313275,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
